# Apophis->SpacecraftZ in EME2000 (km, km/sec)
# columns: epoch, x, y, z, dx, dy, dz
09-AUG-2028 20:10:00.0000 ET, -1.2489979912004573e-01, -3.5169064644804832e-01, +7.6827006146363375e-01, -5.7529629789646904e-05, -2.4907321965704013e-05, -1.8806371406168420e-05
09-AUG-2028 20:20:00.0000 ET, -1.5929430012191775e-01, -3.6633999632383163e-01, +7.5632578309219867e-01, -5.7102615751187109e-05, -2.3917558466692844e-05, -2.1000628390803380e-05
09-AUG-2028 20:30:00.0000 ET, -1.9340384997947638e-01, -3.8038449622464604e-01, +7.4307861100114647e-01, -5.6580177053489380e-05, -2.2891697690785443e-05, -2.3148378504898345e-05
09-AUG-2028 20:40:00.0000 ET, -2.2717193151832046e-01, -3.9380347687673867e-01, +7.2855816405046459e-01, -5.5964847451294931e-05, -2.1833057077598648e-05, -2.5243965379235639e-05
09-AUG-2028 20:50:00.0000 ET, -2.6054367935782519e-01, -4.0657829300212722e-01, +7.1279734388988258e-01, -5.5259593192285738e-05, -2.0745060319100208e-05, -2.7282109319970974e-05
09-AUG-2028 21:00:00.0000 ET, -2.9346612817596945e-01, -4.1869237710584978e-01, +6.9583209779931698e-01, -5.4467774843067684e-05, -1.9631204130354783e-05, -2.9257943368373491e-05
09-AUG-2028 21:10:00.0000 ET, -3.2588843676036827e-01, -4.3013127333968548e-01, +6.7770116200323749e-01, -5.3593104856738974e-05, -1.8495025158632463e-05, -3.1167042230931407e-05
09-AUG-2028 21:20:00.0000 ET, -3.5776208583224095e-01, -4.4088265179742248e-01, +6.5844578967083467e-01, -5.2639602752267330e-05, -1.7340067947958332e-05, -3.3005444371091749e-05
09-AUG-2028 21:30:00.0000 ET, -3.8904104804595568e-01, -4.5093630389636802e-01, +6.3810946802292134e-01, -5.1611547612207470e-05, -1.6169854099719918e-05, -3.4769666402371808e-05
09-AUG-2028 21:40:00.0000 ET, -4.1968192940854560e-01, -4.6028411989590812e-01, +6.1673762878631344e-01, -5.0513430127574192e-05, -1.4987853530626410e-05, -3.6456710683038180e-05
09-AUG-2028 21:50:00.0000 ET, -4.4964408180032850e-01, -4.6892004982880170e-01, +5.9437735619662169e-01, -4.9349904524676200e-05, -1.3797458033310710e-05, -3.8064066050998520e-05
09-AUG-2028 22:00:00.0000 ET, -4.7888968686545497e-01, -4.7684004935252200e-01, +5.7107709649370419e-01, -4.8125741413748338e-05, -1.2601957515540333e-05, -3.9589702250819992e-05
09-AUG-2028 22:10:00.0000 ET, -5.0738381212442563e-01, -4.8404201221673582e-01, +5.4688637248063787e-01, -4.6845782357519924e-05, -1.1404519146673271e-05, -4.1032058650307853e-05
09-AUG-2028 22:20:00.0000 ET, -5.3509444048141053e-01, -4.9052569111983008e-01, +5.2185550643206802e-01, -4.5514896816996165e-05, -1.0208169546706396e-05, -4.2390027892533287e-05
09-AUG-2028 22:30:00.0000 ET, -5.6199247478915271e-01, -4.9629260881277032e-01, +4.9603535411324495e-01, -4.4137942127448126e-05, -9.0157800796421945e-06, -4.3662935332793892e-05
09-AUG-2028 22:40:00.0000 ET, -5.8805171931573996e-01, -5.0134596129247111e-01, +4.6947705233633275e-01, -4.2719726405296851e-05, -7.8300551667786698e-06, -4.4850514359731557e-05
09-AUG-2028 22:50:00.0000 ET, -6.1324884031356264e-01, -5.0569051490953831e-01, +4.4223178187126966e-01, -4.1264976239608416e-05, -6.6535236877728574e-06, -4.5952880294757393e-05
09-AUG-2028 23:00:00.0000 ET, -6.3756330785013582e-01, -5.0933249911739353e-01, +4.1435054730541448e-01, -3.9778306745722245e-05, -5.4885330408039728e-06, -4.6970500346069934e-05
09-AUG-2028 23:10:00.0000 ET, -6.6097732135412357e-01, -5.1227949650686422e-01, +3.8588397474754110e-01, -3.8264196706271814e-05, -4.3372459421748960e-06, -4.7904163626146453e-05
09-AUG-2028 23:20:00.0000 ET, -6.8347572116605049e-01, -5.1454033162201740e-01, +3.5688212809687203e-01, -3.6726967152217789e-05, -3.2016395639754351e-06, -4.8754949831604917e-05
09-AUG-2028 23:30:00.0000 ET, -7.0504588845309057e-01, -5.1612495991772578e-01, +3.2739434409823553e-01, -3.5170763862436815e-05, -2.0835068126698792e-06, -4.9524197898233271e-05
09-AUG-2028 23:40:00.0000 ET, -7.2567763571939414e-01, -5.1704435805659954e-01, +2.9746908613375622e-01, -3.3599543500693298e-05, -9.8445947363298868e-07, -5.0213474986498547e-05
09-AUG-2028 23:50:00.0000 ET, -7.4536309004336354e-01, -5.1731041658592702e-01, +2.6715381640495717e-01, -3.2017063181517108e-05, +9.4067046832742839e-08, -5.0824546245835077e-05
10-AUG-2028 00:00:00.0000 ET, -7.6409657101448170e-01, -5.1693583587331604e-01, +2.3649488594032916e-01, -3.0426873193502103e-05, +1.1508076426097558e-06, -5.1359345684880190e-05
10-AUG-2028 00:10:00.0000 ET, -7.8187446520083037e-01, -5.1593402601881722e-01, +2.0553744162171364e-01, -2.8832312681259270e-05, +2.1846603790939342e-06, -5.1819948660084366e-05
10-AUG-2028 00:20:00.0000 ET, -7.9869509875827738e-01, -5.1431901132807545e-01, +1.7432534938159100e-01, -2.7236507700745843e-05, +3.1946784528911632e-06, -5.2208545477030365e-05
10-AUG-2028 00:30:00.0000 ET, -8.1455860966714311e-01, -5.1210533977045736e-01, +1.4290113245932112e-01, -2.5642371835684187e-05, +4.1800616355158768e-06, -5.2527417516415125e-05
10-AUG-2028 00:40:00.0000 ET, -8.2946682084843981e-01, -5.0930799774300972e-01, +1.1130592367085401e-01, -2.4052608535158621e-05, +5.1401472055799204e-06, -5.2778914606080841e-05
10-AUG-2028 00:50:00.0000 ET, -8.4342311525021940e-01, -5.0594233033446900e-01, +7.9579430536129148e-02, -2.2469715251467355e-05, +6.0744006841886556e-06, -5.2965434652508801e-05
10-AUG-2028 01:00:00.0000 ET, -8.5643231383683127e-01, -5.0202396719166620e-01, +4.7759912090553525e-02, -2.0895988936927871e-05, +6.9824064648329942e-06, -5.3089405110656934e-05
10-AUG-2028 01:10:00.0000 ET, -8.6850055722917985e-01, -4.9756875399710432e-01, +1.5884166227286001e-02, -1.9333532682252796e-05, +7.8638584878571144e-06, -5.3153266381537790e-05
10-AUG-2028 01:20:00.0000 ET, -8.7963519160816939e-01, -4.9259268950495638e-01, -1.6012473547766609e-02, -1.7784263250491126e-05, +8.7185510639553641e-06, -5.3159457053098883e-05
10-AUG-2028 01:30:00.0000 ET, -8.8984465935337875e-01, -4.8711186801521034e-01, -4.7896133040497307e-02, -1.6249919292592421e-05, +9.5463699363019774e-06, -5.3110400907033867e-05
10-AUG-2028 01:40:00.0000 ET, -8.9913839477154556e-01, -4.8114242710952027e-01, -7.9734385041678249e-02, -1.4732070054085163e-05, +1.0347283660165014e-05, -5.3008495619012530e-05
10-AUG-2028 01:50:00.0000 ET, -9.0752672514518440e-01, -4.7470050046684131e-01, -1.1149623064136184e-01, -1.3232124408467460e-05, +1.1121335378105857e-05, -5.2856103117441693e-05
10-AUG-2028 02:00:00.0000 ET, -9.1502077726317665e-01, -4.6780217548470315e-01, -1.4315207522978704e-01, -1.1751340039812954e-05, +1.1868634929588808e-05, -5.2655541154533521e-05
10-AUG-2028 02:10:00.0000 ET, -9.2163238948414239e-01, -4.6046345549601253e-01, -1.7467369987869638e-01, -1.0290832702225098e-05, +1.2589351501196550e-05, -5.2409076554603388e-05
10-AUG-2028 02:20:00.0000 ET, -9.2737402933710356e-01, -4.5270022627274054e-01, -2.0603422900054461e-01, -8.8515853982699052e-06, +1.3283706654013276e-05, -5.2118919436301547e-05
10-AUG-2028 02:30:00.0000 ET, -9.3225871659280357e-01, -4.4452822656727120e-01, -2.3720809490592373e-01, -7.4344574191571004e-06, +1.3951967854287587e-05, -5.1787218671833303e-05
10-AUG-2028 02:40:00.0000 ET, -9.3629995169328317e-01, -4.3596302239528806e-01, -2.6817099993878363e-01, -6.0401931627650052e-06, +1.4594442457708282e-05, -5.1416058312359367e-05
10-AUG-2028 02:50:00.0000 ET, -9.3951164939671583e-01, -4.2701998479666636e-01, -2.9889987672951412e-01, -4.6694306791592046e-06, +1.5211472142776882e-05, -5.1007454887037531e-05
10-AUG-2028 03:00:00.0000 ET, -9.4190807744684191e-01, -4.1771427078422341e-01, -3.2937284710503129e-01, -3.3227098874545326e-06, +1.5803427822585210e-05, -5.0563355568323960e-05
10-AUG-2028 03:10:00.0000 ET, -9.4350380008210388e-01, -4.0806080724941907e-01, -3.5956918003731309e-01, -2.0004804490010701e-06, +1.6370704951846752e-05, -5.0085636945702398e-05
10-AUG-2028 03:20:00.0000 ET, -9.4431362614226788e-01, -3.9807427752054314e-01, -3.8946924912678804e-01, -7.0310927143470986e-07, +1.6913719238251678e-05, -4.9576104391352775e-05
10-AUG-2028 03:30:00.0000 ET, -9.4435256156781555e-01, -3.8776911039092166e-01, -4.1905448983318105e-01, +5.6911240241257913e-07, +1.7432902816310702e-05, -4.9036492106397593e-05
10-AUG-2028 03:40:00.0000 ET, -9.4363576603721067e-01, -3.7715947134247341e-01, -4.4830735684449202e-01, +1.8159622732566005e-06, +1.7928700710286491e-05, -4.8468463434780247e-05
10-AUG-2028 03:50:00.0000 ET, -9.4217851351080228e-01, -3.6625925576703833e-01, -4.7721128179485223e-01, +3.0372806791784652e-06, +1.8401567691301450e-05, -4.7873611662315877e-05
10-AUG-2028 04:00:00.0000 ET, -9.3999615644444656e-01, -3.5508208398709362e-01, -5.0575063153406918e-01, +4.2329646786702935e-06, +1.8851965446407315e-05, -4.7253461109151936e-05
10-AUG-2028 04:10:00.0000 ET, -9.3710409343439582e-01, -3.4364129787586362e-01, -5.3391066715232682e-01, +5.4029625208422838e-06, +1.9280360049404786e-05, -4.6609468488153206e-05
10-AUG-2028 04:20:00.0000 ET, -9.3351774006693644e-01, -3.3194995891466128e-01, -5.6167750387526560e-01, +6.5472684985380072e-06, +1.9687219721504367e-05, -4.5943024500363452e-05
10-AUG-2028 04:30:00.0000 ET, -9.2925250274716054e-01, -3.2002084751378312e-01, -5.8903807197681879e-01, +7.6659181749121798e-06, +2.0073012859848968e-05, -4.5255455618772012e-05
10-AUG-2028 04:40:00.0000 ET, -9.2432375530427968e-01, -3.0786646347104085e-01, -6.1598007875867111e-01, +8.7589838204387746e-06, +2.0438206113503289e-05, -4.4548025698107577e-05
10-AUG-2028 04:50:00.0000 ET, -9.1874681813844927e-01, -2.9549902738480427e-01, -6.4249197175288864e-01, +9.8265705830124706e-06, +2.0783263227929885e-05, -4.3821938604018292e-05
10-AUG-2028 05:00:00.0000 ET, -9.1253693976154571e-01, -2.8293048296812517e-01, -6.6856290307796140e-01, +1.0868812408876447e-05, +2.1108643302076111e-05, -4.3078339610982257e-05
10-AUG-2028 05:10:00.0000 ET, -9.0570928050111532e-01, -2.7017250008474458e-01, -6.9418269509829955e-01, +1.1885868708100763e-05, +2.1414799842133476e-05, -4.2318317876813573e-05
10-AUG-2028 05:20:00.0000 ET, -8.9827889821932183e-01, -2.5723647844133446e-01, -7.1934180734845965e-01, +1.2877921111239327e-05, +2.1702179713153908e-05, -4.1542908504902293e-05
10-AUG-2028 05:30:00.0000 ET, -8.9026073587446231e-01, -2.4413355183230645e-01, -7.4403130475066792e-01, +1.3845170531883960e-05, +2.1971222293089962e-05, -4.0753094707041086e-05
10-AUG-2028 05:40:00.0000 ET, -8.8166961077169814e-01, -2.3087459285549683e-01, -7.6824282712172454e-01, +1.4787834470168074e-05, +2.2222358750389091e-05, -3.9949809946935462e-05
10-AUG-2028 05:50:00.0000 ET, -8.7252020535897779e-01, -2.1747021802040345e-01, -7.9196855996993976e-01, +1.5706144559982015e-05, +2.2456011453629626e-05, -3.9133940082363997e-05
10-AUG-2028 06:00:00.0000 ET, -8.6282705943682914e-01, -2.0393079318885443e-01, -8.1520120655089046e-01, +1.6600344276931738e-05, +2.2672593429517331e-05, -3.8306325401488424e-05
10-AUG-2028 06:10:00.0000 ET, -8.5260456364405279e-01, -1.9026643926870646e-01, -8.3793396119358377e-01, +1.7470687059852767e-05, +2.2872508137695760e-05, -3.7467762904081765e-05
10-AUG-2028 06:20:00.0000 ET, -8.4186695413906065e-01, -1.7648703814873268e-01, -8.6016048380993082e-01, +1.8317434144416910e-05, +2.3056148839687744e-05, -3.6619007912002402e-05
10-AUG-2028 06:30:00.0000 ET, -8.3062830831137058e-01, -1.6260223876416990e-01, -8.8187487564135381e-01, +1.9140853180619340e-05, +2.3223898675304526e-05, -3.5760776430688375e-05
10-AUG-2028 06:40:00.0000 ET, -8.1890254148158181e-01, -1.4862146330739445e-01, -9.0307165614149765e-01, +1.9941216533707022e-05, +2.3376130316118720e-05, -3.4893746835449189e-05
10-AUG-2028 06:50:00.0000 ET, -8.0670340446980238e-01, -1.3455391352267487e-01, -9.2374574098106343e-01, +2.0718799962284068e-05, +2.3513205913485780e-05, -3.4018561793694957e-05
10-AUG-2028 07:00:00.0000 ET, -7.9404448194216337e-01, -1.2040857703980323e-01, -9.4389242116272876e-01, +2.1473881346891663e-05, +2.3635477013721800e-05, -3.3135830022260701e-05
10-AUG-2028 07:10:00.0000 ET, -7.8093919148659574e-01, -1.0619423374980708e-01, -9.6350734316390529e-01, +2.2206739566952801e-05, +2.3743284543733630e-05, -3.2246128013487068e-05
10-AUG-2028 07:20:00.0000 ET, -7.6740078331271111e-01, -9.1919462162908694e-02, -9.8258649011195820e-01, +2.2917653500116100e-05, +2.3836958842948992e-05, -3.1350001702728775e-05
10-AUG-2028 07:30:00.0000 ET, -7.5344234053373782e-01, -7.7592645748959077e-02, -1.0011261639278752e+00, +2.3606901137590455e-05, +2.3916819738856438e-05, -3.0447968079270161e-05
10-AUG-2028 07:40:00.0000 ET, -7.3907677998333166e-01, -6.3221979251765426e-02, -1.0191229683906295e+00, +2.4274758615184893e-05, +2.3983176498976107e-05, -2.9540516589833846e-05
10-AUG-2028 07:50:00.0000 ET, -7.2431685344097130e-01, -4.8815474898622591e-02, -1.0365737931448424e+00, +2.4921499796690258e-05, +2.4036328206747517e-05, -2.8628110856726760e-05
10-AUG-2028 08:00:00.0000 ET, -7.0917514933808268e-01, -3.4380968596438466e-02, -1.0534757985127492e+00, +2.5547395303890456e-05, +2.4076563617510679e-05, -2.7711189822257752e-05
10-AUG-2028 08:10:00.0000 ET, -6.9366409478433444e-01, -1.9926126003256162e-02, -1.0698264011691343e+00, +2.6152712129471497e-05, +2.4104161468738159e-05, -2.6790169243196486e-05
10-AUG-2028 08:20:00.0000 ET, -6.7779595793186131e-01, -5.4584485164443919e-03, -1.0856232605937097e+00, +2.6737713054512268e-05, +2.4119390583793468e-05, -2.5865442920277048e-05
10-AUG-2028 08:30:00.0000 ET, -6.6158285063737610e-01, +9.0147208344042440e-03, -1.1008642662725485e+00, +2.7302656219282923e-05, +2.4122510066917923e-05, -2.4937383942296608e-05
10-AUG-2028 08:40:00.0000 ET, -6.4503673136317630e-01, +2.3486191615013974e-02, -1.1155475256267213e+00, +2.7847794730086203e-05, +2.4113769492530870e-05, -2.4006345859282339e-05
10-AUG-2028 08:50:00.0000 ET, -6.2816940831859802e-01, +3.7948920315607038e-02, -1.1296713526193096e+00, +2.8373376270115313e-05, +2.4093409068454936e-05, -2.3072663778465443e-05
10-AUG-2028 09:00:00.0000 ET, -6.1099254278462578e-01, +5.2396004808647145e-02, -1.1432342570262333e+00, +2.8879642817434775e-05, +2.4061659854627748e-05, -2.2136655447027799e-05
10-AUG-2028 09:10:00.0000 ET, -5.9351765261497524e-01, +6.6820678923027010e-02, -1.1562349343273326e+00, +2.9366830550059259e-05, +2.4018744093418394e-05, -2.1198622350705119e-05
10-AUG-2028 09:20:00.0000 ET, -5.7575611589274134e-01, +8.1216307136699251e-02, -1.1686722561909990e+00, +2.9835169160018995e-05, +2.3964875076799769e-05, -2.0258850458971084e-05
10-AUG-2028 09:30:00.0000 ET, -5.5771917470303622e-01, +9.5576379403582212e-02, -1.1805452615343810e+00, +3.0284882148337583e-05, +2.3900257723231240e-05, -1.9317611395535895e-05
10-AUG-2028 09:40:00.0000 ET, -5.3941793901799151e-01, +1.0989450610336315e-01, -1.1918531481222534e+00, +3.0716186398069379e-05, +2.3825088594384805e-05, -1.8375163191897918e-05
10-AUG-2028 09:50:00.0000 ET, -5.2086339069109933e-01, +1.2416441310629356e-01, -1.2025952646782252e+00, +3.1129292090759945e-05, +2.3739556148883373e-05, -1.7431751158182655e-05
10-AUG-2028 10:00:00.0000 ET, -5.0206638750409027e-01, +1.3837993698140394e-01, -1.2127711034977626e+00, +3.1524402577127252e-05, +2.3643840943678778e-05, -1.6487608681115866e-05
10-AUG-2028 10:10:00.0000 ET, -4.8303766730866787e-01, +1.5253502030933785e-01, -1.2223802935224195e+00, +3.1901714280287361e-05, +2.3538115842774572e-05, -1.5542957991332439e-05
10-AUG-2028 10:20:00.0000 ET, -4.6378785219524471e-01, +1.6662370713661800e-01, -1.2314225938703545e+00, +3.2261416610349187e-05, +2.3422546218508958e-05, -1.4598010892281128e-05
10-AUG-2028 10:30:00.0000 ET, -4.4432745273251861e-01, +1.8064013853358973e-01, -1.2398978877878200e+00, +3.2603691836509284e-05, +2.3297290111632950e-05, -1.3652969442312016e-05
10-AUG-2028 10:40:00.0000 ET, -4.2466687221153732e-01, +1.9457854829273724e-01, -1.2478061770185573e+00, +3.2928715405847132e-05, +2.3162498674815610e-05, -1.2708026716055676e-05
10-AUG-2028 10:50:00.0000 ET, -4.0481641095707149e-01, +2.0843325871745644e-01, -1.2551475765520608e+00, +3.3236655102530882e-05, +2.3018315835091718e-05, -1.1763367234567646e-05
10-AUG-2028 11:00:00.0000 ET, -3.8478627061992843e-01, +2.2219867655311498e-01, -1.2619223097578416e+00, +3.3527671892827067e-05, +2.2864879063710838e-05, -1.0819167799122547e-05
10-AUG-2028 11:10:00.0000 ET, -3.6458655849873589e-01, +2.3586928902026777e-01, -1.2681307038711123e+00, +3.3801919381610797e-05, +2.2702319215828287e-05, -9.8755979425698925e-06
10-AUG-2028 11:20:00.0000 ET, -3.4422729188775048e-01, +2.4943965994828055e-01, -1.2737731858196428e+00, +3.4059543998683625e-05, +2.2530760842375454e-05, -8.9328205349638866e-06
10-AUG-2028 11:30:00.0000 ET, -3.2371840238925603e-01, +2.6290442604246389e-01, -1.2788502783861515e+00, +3.4300684928814444e-05, +2.2350322325451893e-05, -7.9909923054962814e-06
10-AUG-2028 11:40:00.0000 ET, -3.0306974027501871e-01, +2.7625829322602846e-01, -1.2833625966773159e+00, +3.4525474114538806e-05, +2.2161116054024098e-05, -7.0502643609042953e-06
10-AUG-2028 11:50:00.0000 ET, -2.8229107879661253e-01, +2.8949603311607308e-01, -1.2873108449046440e+00, +3.4734036326766475e-05, +2.1963248632615083e-05, -6.1107826874430664e-06
10-AUG-2028 12:00:00.0000 ET, -2.6139211852778299e-01, +3.0261247957656884e-01, -1.2906958134508972e+00, +3.4926489133440576e-05, +2.1756821020364036e-05, -5.1726886214510931e-06
10-AUG-2028 12:10:00.0000 ET, -2.4038249169027456e-01, +3.1560252537578237e-01, -1.2935183762210605e+00, +3.5102942703135826e-05, +2.1541928568495569e-05, -4.2361193009742515e-06
10-AUG-2028 12:20:00.0000 ET, -2.1927176643123233e-01, +3.2846111896210733e-01, -1.2957794882656462e+00, +3.5263500388217763e-05, +2.1318661514426016e-05, -3.3012081433583363e-06
10-AUG-2028 12:30:00.0000 ET, -1.9806945116395505e-01, +3.4118326128947768e-01, -1.2974801836632461e+00, +3.5408258138355598e-05, +2.1087104775171435e-05, -2.3680852400708925e-06
10-AUG-2028 12:40:00.0000 ET, -1.7678499882814261e-01, +3.5376400277462638e-01, -1.2986215736615148e+00, +3.5537304836101649e-05, +2.0847338284617521e-05, -1.4368777929126889e-06
10-AUG-2028 12:50:00.0000 ET, -1.5542781117228155e-01, +3.6619844032238946e-01, -1.2992048450628426e+00, +3.5650722239750827e-05, +2.0599437093439693e-05, -5.0771051661142708e-07
10-AUG-2028 13:00:00.0000 ET, -1.3400724301727304e-01, +3.7848171444141032e-01, -1.2992312588516053e+00, +3.5748585023465805e-05, +2.0343471522352621e-05, +4.1929396564309640e-07
10-AUG-2028 13:10:00.0000 ET, -1.1253260649866161e-01, +3.9060900644896257e-01, -1.2987021490550801e+00, +3.5830960798779778e-05, +2.0079507300966075e-05, +1.3440147370759936e-06
10-AUG-2028 13:20:00.0000 ET, -9.1013175302670085e-02, +4.0257553575451799e-01, -1.2976189218334440e+00, +3.5897910120693699e-05, +1.9807605695421273e-05, +2.2663322088103507e-06
10-AUG-2028 13:30:00.0000 ET, -6.9458188898986681e-02, +4.1437655721914424e-01, -1.2959830547954492e+00, +3.5949486458025857e-05, +1.9527823615043873e-05, +3.1861277424070539e-06
10-AUG-2028 13:40:00.0000 ET, -4.7876856709262318e-02, +4.2600735862181477e-01, -1.2937960965283224e+00, +3.5985736531076839e-05, +1.9240213911981856e-05, +4.1032833246864510e-06
10-AUG-2028 13:50:00.0000 ET, -2.6278362372052201e-02, +4.3746325814536186e-01, -1.2910596663567722e+00, +3.6006699710753138e-05, +1.8944825178549128e-05, +5.0176811349660942e-06
10-AUG-2028 14:00:00.0000 ET, -4.6718678619500362e-03, +4.4873960201052826e-01, -1.2877754542999875e+00, +3.6012408630930796e-05, +1.8641702190223085e-05, +5.9292032616427233e-06
10-AUG-2028 14:10:00.0000 ET, +1.6933482306449307e-02, +4.5983176213407656e-01, -1.2839452212513482e+00, +3.6002888927813396e-05, +1.8330885881554405e-05, +6.8377313183578766e-06
10-AUG-2028 14:20:00.0000 ET, +3.8528556914474404e-02, +4.7073513387708577e-01, -1.2795707993648275e+00, +3.5978159309262525e-05, +1.8012413497251067e-05, +7.7431461019967188e-06
10-AUG-2028 14:30:00.0000 ET, +6.0104233898880345e-02, +4.8144513387361665e-01, -1.2746540926468251e+00, +3.5938231566202412e-05, +1.7686318711705739e-05, +8.6453272455899852e-06
10-AUG-2028 14:40:00.0000 ET, +8.1651396189340114e-02, +4.9195719791653103e-01, -1.2691970777621295e+00, +3.5883110573877693e-05, +1.7352631743772681e-05, +9.5441528680855001e-06
10-AUG-2028 14:50:00.0000 ET, +1.0316092758806801e-01, +5.0226677893264948e-01, -1.2632018050404161e+00, +3.5812794348253721e-05, +1.7011379498157522e-05, +1.0439499238831474e-05
10-AUG-2028 15:00:00.0000 ET, +1.2462370862652762e-01, +5.1236934501490516e-01, -1.2566703996979312e+00, +3.5727273995597741e-05, +1.6662585655076095e-05, +1.1331240414059846e-05
10-AUG-2028 15:10:00.0000 ET, +1.4603061243744750e-01, +5.2226037753105614e-01, -1.2496050632673334e+00, +3.5626533745745681e-05, +1.6306270802038436e-05, +1.2219247890752104e-05
10-AUG-2028 15:20:00.0000 ET, +1.6737250065832493e-01, +5.3193536931644958e-01, -1.2420080752304283e+00, +3.5510550995074291e-05, +1.5942452569826484e-05, +1.3103390264583514e-05
10-AUG-2028 15:30:00.0000 ET, +1.8864021928651226e-01, +5.4138982291400750e-01, -1.2338817948801466e+00, +3.5379296287187013e-05, +1.5571145740729317e-05, +1.3983532864630389e-05
10-AUG-2028 15:40:00.0000 ET, +2.0982459459014380e-01, +5.5061924891156011e-01, -1.2252286633832288e+00, +3.5232733289309323e-05, +1.5192362357028893e-05, +1.4859537380259118e-05
10-AUG-2028 15:50:00.0000 ET, +2.3091642899041084e-01, +5.5961916433781611e-01, -1.2160512060721587e+00, +3.5070818846036083e-05, +1.4806111867124522e-05, +1.5731261508038893e-05
10-AUG-2028 16:00:00.0000 ET, +2.5190649696220074e-01, +5.6838509114030034e-01, -1.2063520349555101e+00, +3.4893502959559668e-05, +1.4412401240060857e-05, +1.6598558567868627e-05
10-AUG-2028 16:10:00.0000 ET, +2.7278554093367707e-01, +5.7691255473779290e-01, -1.1961338514572932e+00, +3.4700728804258720e-05, +1.4011235098546967e-05, +1.7461277123007272e-05
10-AUG-2028 16:20:00.0000 ET, +2.9354426718826998e-01, +5.8519708265071468e-01, -1.1853994493893809e+00, +3.4492432727544445e-05, +1.3602615848999841e-05, +1.8319260586079298e-05
10-AUG-2028 16:30:00.0000 ET, +3.1417334177038836e-01, +5.9323420321198850e-01, -1.1741517181619923e+00, +3.4268544228586782e-05, +1.3186543806250467e-05, +1.9172346803962486e-05
10-AUG-2028 16:40:00.0000 ET, +3.3466338640889404e-01, +6.0101944436632648e-01, -1.1623936462316760e+00, +3.4028986122763173e-05, +1.2763017398298652e-05, +2.0020367720635393e-05
10-AUG-2028 16:50:00.0000 ET, +3.5500497440840295e-01, +6.0854833254010177e-01, -1.1501283248181049e+00, +3.3773674220327954e-05, +1.2332033176449010e-05, +2.0863148794634108e-05
10-AUG-2028 17:00:00.0000 ET, +3.7518862659667085e-01, +6.1581639162067237e-01, -1.1373589518549487e+00, +3.3502517705657856e-05, +1.1893586116938900e-05, +2.1700508740051187e-05
10-AUG-2028 17:10:00.0000 ET, +3.9520480724491275e-01, +6.2281914201419519e-01, -1.1240888362234376e+00, +3.3215418915756860e-05, +1.1447669682857114e-05, +2.2532258961280690e-05
10-AUG-2028 17:20:00.0000 ET, +4.1504392000698431e-01, +6.2955209980389648e-01, -1.1103214022553967e+00, +3.2912273457645585e-05, +1.0994276029149690e-05, +2.3358203138591393e-05
10-AUG-2028 17:30:00.0000 ET, +4.3469630387851016e-01, +6.3601077601306955e-01, -1.0960601945159323e+00, +3.2592970197070485e-05, +1.0533396162458386e-05, +2.4178136730699887e-05
10-AUG-2028 17:40:00.0000 ET, +4.5415222915650516e-01, +6.4219067596907853e-01, -1.0813088828870396e+00, +3.2257391281762694e-05, +1.0065020122189289e-05, +2.4991846474150591e-05
10-AUG-2028 17:50:00.0000 ET, +4.7340189343390410e-01, +6.4808729878567672e-01, -1.0660712679444697e+00, +3.1905412225293187e-05, +9.5891371904889216e-06, +2.5799109900715666e-05
10-AUG-2028 18:00:00.0000 ET, +4.9243541760095177e-01, +6.5369613695829154e-01, -1.0503512866585754e+00, +3.1536901905228992e-05, +9.1057360792295815e-06, +2.6599694779466080e-05
10-AUG-2028 18:10:00.0000 ET, +5.1124284188570712e-01, +6.5901267608888692e-01, -1.0341530184129792e+00, +3.1151722446622782e-05, +8.6148050901151606e-06, +2.7393358446607513e-05
10-AUG-2028 18:20:00.0000 ET, +5.2981412192402977e-01, +6.6403239474289677e-01, -1.0174806913636443e+00, +3.0749729769223919e-05, +8.1163325079500474e-06, +2.8179847567108751e-05
10-AUG-2028 18:30:00.0000 ET, +5.4813912485746996e-01, +6.6875076444312065e-01, -1.0003386891545680e+00, +3.0330773118591366e-05, +7.6103066600447223e-06, +2.8958897171336219e-05
10-AUG-2028 18:40:00.0000 ET, +5.6620762549809789e-01, +6.7316324982136544e-01, -9.8273155798430500e-01, +2.9894695419316864e-05, +7.0967162664818810e-06, +2.9730230220571815e-05
10-AUG-2028 18:50:00.0000 ET, +5.8400930252352889e-01, +6.7726530892208603e-01, -9.6466401406716140e-01, +2.9441333328657050e-05, +6.5755507004245012e-06, +3.0493556935387020e-05
10-AUG-2028 19:00:00.0000 ET, +6.0153373475338423e-01, +6.8105239368243875e-01, -9.4614095147337507e-01, +2.8970517340724193e-05, +6.0468002787965936e-06, +3.1248574121974499e-05
10-AUG-2028 19:10:00.0000 ET, +6.1877039748475560e-01, +6.8451995058991899e-01, -9.2716745038799686e-01, +2.8482071919431486e-05, +5.5104565766407305e-06, +3.1994964479713785e-05
10-AUG-2028 19:20:00.0000 ET, +6.3570865892558170e-01, +6.8766342153908599e-01, -9.0774878578467466e-01, +2.7975815650311350e-05, +4.9665127625075711e-06, +3.2732395881345186e-05
