# Apophis->SpacecraftZ in EME2000 (km, km/sec)
# columns: epoch, x, y, z, dx, dy, dz
13-DEC-2028 15:50:00.0000 ET, -6.1116862426662866e-01, -3.6825111135383815e-01, +5.4568384038281514e-01, +4.8429717682965276e-05, -6.3686107779309361e-07, +3.9942440965904970e-05
13-DEC-2028 16:00:00.0000 ET, -5.8166596753775179e-01, -3.6835176691207183e-01, +5.6924055136223417e-01, +4.9904314961316599e-05, +3.0399973264365727e-07, +3.8566385397599017e-05
13-DEC-2028 16:10:00.0000 ET, -5.5129375710881978e-01, -3.6788330583595974e-01, +5.9194732909964509e-01, +5.1327356791074467e-05, +1.2598841997569838e-06, +3.7109474767339890e-05
13-DEC-2028 16:20:00.0000 ET, -5.2008450126738648e-01, -3.6683728874112931e-01, +6.1375596272712429e-01, +5.2693589115189633e-05, +2.2288489229136923e-06, +3.5572786802285926e-05
13-DEC-2028 16:30:00.0000 ET, -4.8807386375250550e-01, -3.6520649106215025e-01, +6.3461901689924360e-01, +5.3997754854098612e-05, +3.2087887974970915e-06, +3.3957832007383942e-05
13-DEC-2028 16:40:00.0000 ET, -4.5530065249880691e-01, -3.6298499821684888e-01, +6.5449009677946268e-01, +5.5234638097876465e-05, +4.1974436340953940e-06, +3.2266570746368033e-05
13-DEC-2028 16:50:00.0000 ET, -4.2180678101377456e-01, -3.6016829602485162e-01, +6.7332412185966517e-01, +5.6399110981420173e-05, +5.1924073756173174e-06, +3.0501425435295250e-05
13-DEC-2028 17:00:00.0000 ET, -3.8763720063697699e-01, -3.5675335479240378e-01, +6.9107760571515642e-01, +5.7486183589112660e-05, +6.1911399954148262e-06, +2.8665287903806543e-05
13-DEC-2028 17:10:00.0000 ET, -3.5283980252915947e-01, -3.5273870545629871e-01, +7.0770893827096892e-01, +5.8491055125706659e-05, +7.1909820682197720e-06, +2.6761520546623228e-05
13-DEC-2028 17:20:00.0000 ET, -3.1746528857093609e-01, -3.4812450619714536e-01, +7.2317866694090749e-01, +5.9409166015695975e-05, +8.1891719462759692e-06, +2.4793951184160070e-05
13-DEC-2028 17:30:00.0000 ET, -2.8156701101538384e-01, -3.4291259799984752e-01, +7.3744977265753830e-01, +6.0236249851964744e-05, +9.1828653975136217e-06, +2.2766861164969940e-05
13-DEC-2028 17:40:00.0000 ET, -2.4520078128511918e-01, -3.3710654774710497e-01, +7.5048793667116687e-01, +6.0968384092396109e-05, +1.0169157477089183e-05, +2.0684966456561475e-05
13-DEC-2028 17:50:00.0000 ET, -2.0842464900830884e-01, -3.3071167759577857e-01, +7.6226179388210735e-01, +6.1602038403845788e-05, +1.1145106324736734e-05, +1.8553391684976591e-05
13-DEC-2028 18:00:00.0000 ET, -1.7129865300897840e-01, -3.2373507958646186e-01, +7.7274316852110270e-01, +6.2134119625515641e-05, +1.2107758523769487e-05, +1.6377637293678715e-05
13-DEC-2028 18:10:00.0000 ET, -1.3388454667040300e-01, -3.1618561468928302e-01, +7.8190728811872057e-01, +6.2562011978102987e-05, +1.3054175527611969e-05, +1.4163540069405839e-05
13-DEC-2028 18:20:00.0000 ET, -9.6245500682048513e-02, -3.0807389576645594e-01, +7.8973297198595849e-01, +6.2883612165373013e-05, +1.3981460773626121e-05, +1.1917227782787811e-05
