# Sun->Earth Barycenter in EME2000 (km, km/sec)
# columns: epoch, x, y, z, dx, dy, dz
13-DEC-2028 23:10:00.0000 ET, +2.0286924818630185e+07, +1.3382380697657257e+08, +5.8009058113895893e+07, -2.9989165417164958e+01, +3.6636012972975309e+00, +1.5882626705652259e+00
13-DEC-2028 23:20:00.0000 ET, +2.0268931167677362e+07, +1.3382600413626736e+08, +5.8010010637554839e+07, -2.9989671017651769e+01, +3.6602643416705796e+00, +1.5868161881240206e+00
13-DEC-2028 23:30:00.0000 ET, +2.0250937213498522e+07, +1.3382819929377019e+08, +5.8010962293316275e+07, -2.9990176170554161e+01, +3.6569273240875062e+00, +1.5853696788239646e+00
13-DEC-2028 23:40:00.0000 ET, +2.0232942956362218e+07, +1.3383039244904390e+08, +5.8011913081164062e+07, -2.9990680875862292e+01, +3.6535902446003172e+00, +1.5839231426876010e+00
13-DEC-2028 23:50:00.0000 ET, +2.0214948396537010e+07, +1.3383258360205135e+08, +5.8012863001082137e+07, -2.9991185133566347e+01, +3.6502531032610213e+00, +1.5824765797374742e+00
14-DEC-2028 00:00:00.0000 ET, +2.0196953534291461e+07, +1.3383477275275545e+08, +5.8013812053054400e+07, -2.9991688943656492e+01, +3.6469159001216265e+00, +1.5810299899961278e+00
14-DEC-2028 00:10:00.0000 ET, +2.0178958369894147e+07, +1.3383695990111914e+08, +5.8014760237064771e+07, -2.9992192306122909e+01, +3.6435786352341446e+00, +1.5795833734861073e+00
14-DEC-2028 00:20:00.0000 ET, +2.0160962903613642e+07, +1.3383914504710539e+08, +5.8015707553097226e+07, -2.9992695220955795e+01, +3.6402413086505891e+00, +1.5781367302299574e+00
14-DEC-2028 00:30:00.0000 ET, +2.0142967135718524e+07, +1.3384132819067720e+08, +5.8016654001135699e+07, -2.9993197688145344e+01, +3.6369039204229714e+00, +1.5766900602502254e+00
14-DEC-2028 00:40:00.0000 ET, +2.0124971066477396e+07, +1.3384350933179758e+08, +5.8017599581164189e+07, -2.9993699707681770e+01, +3.6335664706033084e+00, +1.5752433635694569e+00
14-DEC-2028 00:50:00.0000 ET, +2.0106974696158841e+07, +1.3384568847042961e+08, +5.8018544293166652e+07, -2.9994201279555284e+01, +3.6302289592436181e+00, +1.5737966402102010e+00
14-DEC-2028 01:00:00.0000 ET, +2.0088978025031462e+07, +1.3384786560653637e+08, +5.8019488137127101e+07, -2.9994702403756115e+01, +3.6268913863959162e+00, +1.5723498901950048e+00
14-DEC-2028 01:10:00.0000 ET, +2.0070981053363871e+07, +1.3385004074008100e+08, +5.8020431113029562e+07, -2.9995203080274493e+01, +3.6235537521122247e+00, +1.5709031135464175e+00
14-DEC-2028 01:20:00.0000 ET, +2.0052983781424675e+07, +1.3385221387102664e+08, +5.8021373220858037e+07, -2.9995703309100630e+01, +3.6202160564445638e+00, +1.5694563102869881e+00
14-DEC-2028 01:30:00.0000 ET, +2.0034986209482487e+07, +1.3385438499933648e+08, +5.8022314460596591e+07, -2.9996203090224810e+01, +3.6168782994449580e+00, +1.5680094804392679e+00
14-DEC-2028 01:40:00.0000 ET, +2.0016988337805945e+07, +1.3385655412497371e+08, +5.8023254832229257e+07, -2.9996702423637256e+01, +3.6135404811654306e+00, +1.5665626240258061e+00
14-DEC-2028 01:50:00.0000 ET, +1.9998990166663669e+07, +1.3385872124790162e+08, +5.8024194335740112e+07, -2.9997201309328240e+01, +3.6102026016580075e+00, +1.5651157410691556e+00
14-DEC-2028 02:00:00.0000 ET, +1.9980991696324296e+07, +1.3386088636808346e+08, +5.8025132971113227e+07, -2.9997699747288024e+01, +3.6068646609747157e+00, +1.5636688315918681e+00
14-DEC-2028 02:10:00.0000 ET, +1.9962992927056473e+07, +1.3386304948548257e+08, +5.8026070738332726e+07, -2.9998197737506896e+01, +3.6035266591675854e+00, +1.5622218956164959e+00
14-DEC-2028 02:20:00.0000 ET, +1.9944993859128840e+07, +1.3386521060006227e+08, +5.8027007637382679e+07, -2.9998695279975120e+01, +3.6001885962886462e+00, +1.5607749331655927e+00
14-DEC-2028 02:30:00.0000 ET, +1.9926994492810056e+07, +1.3386736971178591e+08, +5.8027943668247230e+07, -2.9999192374683005e+01, +3.5968504723899297e+00, +1.5593279442617125e+00
14-DEC-2028 02:40:00.0000 ET, +1.9908994828368776e+07, +1.3386952682061692e+08, +5.8028878830910504e+07, -2.9999689021620831e+01, +3.5935122875234691e+00, +1.5578809289274094e+00
14-DEC-2028 02:50:00.0000 ET, +1.9890994866073664e+07, +1.3387168192651875e+08, +5.8029813125356659e+07, -3.0000185220778917e+01, +3.5901740417413004e+00, +1.5564338871852401e+00
14-DEC-2028 03:00:00.0000 ET, +1.9872994606193401e+07, +1.3387383502945484e+08, +5.8030746551569849e+07, -3.0000680972147560e+01, +3.5868357350954585e+00, +1.5549868190577594e+00
14-DEC-2028 03:10:00.0000 ET, +1.9854994048996646e+07, +1.3387598612938872e+08, +5.8031679109534256e+07, -3.0001176275717096e+01, +3.5834973676379822e+00, +1.5535397245675240e+00
14-DEC-2028 03:20:00.0000 ET, +1.9836993194752097e+07, +1.3387813522628386e+08, +5.8032610799234062e+07, -3.0001671131477853e+01, +3.5801589394209108e+00, +1.5520926037370917e+00
14-DEC-2028 03:30:00.0000 ET, +1.9818992043728437e+07, +1.3388028232010387e+08, +5.8033541620653473e+07, -3.0002165539420169e+01, +3.5768204504962844e+00, +1.5506454565890195e+00
14-DEC-2028 03:40:00.0000 ET, +1.9800990596194360e+07, +1.3388242741081233e+08, +5.8034471573776707e+07, -3.0002659499534364e+01, +3.5734819009161471e+00, +1.5491982831458677e+00
14-DEC-2028 03:50:00.0000 ET, +1.9782988852418564e+07, +1.3388457049837284e+08, +5.8035400658588000e+07, -3.0003153011810813e+01, +3.5701432907325401e+00, +1.5477510834301935e+00
14-DEC-2028 04:00:00.0000 ET, +1.9764986812669758e+07, +1.3388671158274910e+08, +5.8036328875071570e+07, -3.0003646076239860e+01, +3.5668046199975101e+00, +1.5463038574645573e+00
14-DEC-2028 04:10:00.0000 ET, +1.9746984477216646e+07, +1.3388885066390476e+08, +5.8037256223211713e+07, -3.0004138692811889e+01, +3.5634658887631030e+00, +1.5448566052715205e+00
14-DEC-2028 04:20:00.0000 ET, +1.9728981846327957e+07, +1.3389098774180353e+08, +5.8038182702992663e+07, -3.0004630861517253e+01, +3.5601270970813674e+00, +1.5434093268736433e+00
14-DEC-2028 04:30:00.0000 ET, +1.9710978920272402e+07, +1.3389312281640916e+08, +5.8039108314398721e+07, -3.0005122582346331e+01, +3.5567882450043538e+00, +1.5419620222934873e+00
14-DEC-2028 04:40:00.0000 ET, +1.9692975699318714e+07, +1.3389525588768546e+08, +5.8040033057414182e+07, -3.0005613855289539e+01, +3.5534493325841110e+00, +1.5405146915536159e+00
14-DEC-2028 04:50:00.0000 ET, +1.9674972183735631e+07, +1.3389738695559619e+08, +5.8040956932023361e+07, -3.0006104680337245e+01, +3.5501103598726949e+00, +1.5390673346765908e+00
14-DEC-2028 05:00:00.0000 ET, +1.9656968373791892e+07, +1.3389951602010526e+08, +5.8041879938210569e+07, -3.0006595057479871e+01, +3.5467713269221575e+00, +1.5376199516849769e+00
14-DEC-2028 05:10:00.0000 ET, +1.9638964269756239e+07, +1.3390164308117646e+08, +5.8042802075960159e+07, -3.0007084986707817e+01, +3.5434322337845554e+00, +1.5361725426013377e+00
14-DEC-2028 05:20:00.0000 ET, +1.9620959871897429e+07, +1.3390376813877378e+08, +5.8043723345256485e+07, -3.0007574468011502e+01, +3.5400930805119430e+00, +1.5347251074482386e+00
14-DEC-2028 05:30:00.0000 ET, +1.9602955180484213e+07, +1.3390589119286107e+08, +5.8044643746083893e+07, -3.0008063501381361e+01, +3.5367538671563832e+00, +1.5332776462482449e+00
14-DEC-2028 05:40:00.0000 ET, +1.9584950195785362e+07, +1.3390801224340236e+08, +5.8045563278426774e+07, -3.0008552086807818e+01, +3.5334145937699324e+00, +1.5318301590239229e+00
14-DEC-2028 05:50:00.0000 ET, +1.9566944918069635e+07, +1.3391013129036160e+08, +5.8046481942269519e+07, -3.0009040224281321e+01, +3.5300752604046530e+00, +1.5303826457978393e+00
14-DEC-2028 06:00:00.0000 ET, +1.9548939347605813e+07, +1.3391224833370285e+08, +5.8047399737596527e+07, -3.0009527913792315e+01, +3.5267358671126097e+00, +1.5289351065925625e+00
14-DEC-2028 06:10:00.0000 ET, +1.9530933484662682e+07, +1.3391436337339015e+08, +5.8048316664392240e+07, -3.0010015155331264e+01, +3.5233964139458633e+00, +1.5274875414306595e+00
14-DEC-2028 06:20:00.0000 ET, +1.9512927329509016e+07, +1.3391647640938762e+08, +5.8049232722641058e+07, -3.0010501948888617e+01, +3.5200569009564835e+00, +1.5260399503346993e+00
14-DEC-2028 06:30:00.0000 ET, +1.9494920882413611e+07, +1.3391858744165935e+08, +5.8050147912327453e+07, -3.0010988294454862e+01, +3.5167173281965352e+00, +1.5245923333272517e+00
14-DEC-2028 06:40:00.0000 ET, +1.9476914143645272e+07, +1.3392069647016951e+08, +5.8051062233435877e+07, -3.0011474192020469e+01, +3.5133776957180878e+00, +1.5231446904308865e+00
14-DEC-2028 06:50:00.0000 ET, +1.9458907113472786e+07, +1.3392280349488227e+08, +5.8051975685950808e+07, -3.0011959641575928e+01, +3.5100380035732117e+00, +1.5216970216681747e+00
14-DEC-2028 07:00:00.0000 ET, +1.9440899792164978e+07, +1.3392490851576188e+08, +5.8052888269856706e+07, -3.0012444643111731e+01, +3.5066982518139782e+00, +1.5202493270616870e+00
14-DEC-2028 07:10:00.0000 ET, +1.9422892179990660e+07, +1.3392701153277256e+08, +5.8053799985138103e+07, -3.0012929196618394e+01, +3.5033584404924611e+00, +1.5188016066339960e+00
14-DEC-2028 07:20:00.0000 ET, +1.9404884277218647e+07, +1.3392911254587856e+08, +5.8054710831779517e+07, -3.0013413302086402e+01, +3.5000185696607344e+00, +1.5173538604076737e+00
14-DEC-2028 07:30:00.0000 ET, +1.9386876084117763e+07, +1.3393121155504425e+08, +5.8055620809765443e+07, -3.0013896959506280e+01, +3.4966786393708751e+00, +1.5159060884052939e+00
14-DEC-2028 07:40:00.0000 ET, +1.9368867600956850e+07, +1.3393330856023392e+08, +5.8056529919080444e+07, -3.0014380168868573e+01, +3.4933386496749592e+00, +1.5144582906494297e+00
14-DEC-2028 07:50:00.0000 ET, +1.9350858828004736e+07, +1.3393540356141199e+08, +5.8057438159709081e+07, -3.0014862930163787e+01, +3.4899986006250665e+00, +1.5130104671626561e+00
14-DEC-2028 08:00:00.0000 ET, +1.9332849765530270e+07, +1.3393749655854282e+08, +5.8058345531635903e+07, -3.0015345243382477e+01, +3.4866584922732784e+00, +1.5115626179675483e+00
14-DEC-2028 08:10:00.0000 ET, +1.9314840413802296e+07, +1.3393958755159086e+08, +5.8059252034845501e+07, -3.0015827108515175e+01, +3.4833183246716763e+00, +1.5101147430866817e+00
14-DEC-2028 08:20:00.0000 ET, +1.9296830773089670e+07, +1.3394167654052058e+08, +5.8060157669322476e+07, -3.0016308525552461e+01, +3.4799780978723422e+00, +1.5086668425426328e+00
14-DEC-2028 08:30:00.0000 ET, +1.9278820843661252e+07, +1.3394376352529648e+08, +5.8061062435051419e+07, -3.0016789494484875e+01, +3.4766378119273620e+00, +1.5072189163579790e+00
14-DEC-2028 08:40:00.0000 ET, +1.9260810625785913e+07, +1.3394584850588308e+08, +5.8061966332016982e+07, -3.0017270015302994e+01, +3.4732974668888232e+00, +1.5057709645552970e+00
14-DEC-2028 08:50:00.0000 ET, +1.9242800119732514e+07, +1.3394793148224494e+08, +5.8062869360203773e+07, -3.0017750087997399e+01, +3.4699570628088110e+00, +1.5043229871571657e+00
14-DEC-2028 09:00:00.0000 ET, +1.9224789325769939e+07, +1.3395001245434666e+08, +5.8063771519596457e+07, -3.0018229712558675e+01, +3.4666165997394165e+00, +1.5028749841861639e+00
14-DEC-2028 09:10:00.0000 ET, +1.9206778244167071e+07, +1.3395209142215285e+08, +5.8064672810179688e+07, -3.0018708888977411e+01, +3.4632760777327292e+00, +1.5014269556648714e+00
14-DEC-2028 09:20:00.0000 ET, +1.9188766875192802e+07, +1.3395416838562816e+08, +5.8065573231938146e+07, -3.0019187617244210e+01, +3.4599354968408407e+00, +1.4999789016158673e+00
14-DEC-2028 09:30:00.0000 ET, +1.9170755219116010e+07, +1.3395624334473729e+08, +5.8066472784856521e+07, -3.0019665897349675e+01, +3.4565948571158458e+00, +1.4985308220617337e+00
14-DEC-2028 09:40:00.0000 ET, +1.9152743276205614e+07, +1.3395831629944493e+08, +5.8067371468919523e+07, -3.0020143729284431e+01, +3.4532541586098398e+00, +1.4970827170250514e+00
14-DEC-2028 09:50:00.0000 ET, +1.9134731046730507e+07, +1.3396038724971588e+08, +5.8068269284111865e+07, -3.0020621113039088e+01, +3.4499134013749178e+00, +1.4956345865284022e+00
14-DEC-2028 10:00:00.0000 ET, +1.9116718530959606e+07, +1.3396245619551486e+08, +5.8069166230418272e+07, -3.0021098048604287e+01, +3.4465725854631786e+00, +1.4941864305943691e+00
14-DEC-2028 10:10:00.0000 ET, +1.9098705729161821e+07, +1.3396452313680671e+08, +5.8070062307823494e+07, -3.0021574535970668e+01, +3.4432317109267205e+00, +1.4927382492455350e+00
14-DEC-2028 10:20:00.0000 ET, +1.9080692641606081e+07, +1.3396658807355626e+08, +5.8070957516312286e+07, -3.0022050575128873e+01, +3.4398907778176455e+00, +1.4912900425044842e+00
14-DEC-2028 10:30:00.0000 ET, +1.9062679268561311e+07, +1.3396865100572838e+08, +5.8071851855869420e+07, -3.0022526166069543e+01, +3.4365497861880545e+00, +1.4898418103938009e+00
14-DEC-2028 10:40:00.0000 ET, +1.9044665610296443e+07, +1.3397071193328799e+08, +5.8072745326479688e+07, -3.0023001308783364e+01, +3.4332087360900521e+00, +1.4883935529360708e+00
14-DEC-2028 10:50:00.0000 ET, +1.9026651667080417e+07, +1.3397277085619999e+08, +5.8073637928127877e+07, -3.0023476003260981e+01, +3.4298676275757423e+00, +1.4869452701538788e+00
14-DEC-2028 11:00:00.0000 ET, +1.9008637439182177e+07, +1.3397482777442940e+08, +5.8074529660798810e+07, -3.0023950249493083e+01, +3.4265264606972314e+00, +1.4854969620698120e+00
14-DEC-2028 11:10:00.0000 ET, +1.8990622926870678e+07, +1.3397688268794118e+08, +5.8075420524477310e+07, -3.0024424047470355e+01, +3.4231852355066295e+00, +1.4840486287064569e+00
14-DEC-2028 11:20:00.0000 ET, +1.8972608130414870e+07, +1.3397893559670036e+08, +5.8076310519148208e+07, -3.0024897397183476e+01, +3.4198439520560440e+00, +1.4826002700864021e+00
14-DEC-2028 11:30:00.0000 ET, +1.8954593050083708e+07, +1.3398098650067200e+08, +5.8077199644796371e+07, -3.0025370298623152e+01, +3.4165026103975857e+00, +1.4811518862322344e+00
14-DEC-2028 11:40:00.0000 ET, +1.8936577686146177e+07, +1.3398303539982119e+08, +5.8078087901406646e+07, -3.0025842751780100e+01, +3.4131612105833682e+00, +1.4797034771665443e+00
14-DEC-2028 11:50:00.0000 ET, +1.8918562038871229e+07, +1.3398508229411308e+08, +5.8078975288963929e+07, -3.0026314756645021e+01, +3.4098197526655039e+00, +1.4782550429119201e+00
14-DEC-2028 12:00:00.0000 ET, +1.8900546108527862e+07, +1.3398712718351279e+08, +5.8079861807453111e+07, -3.0026786313208635e+01, +3.4064782366961071e+00, +1.4768065834909518e+00
14-DEC-2028 12:10:00.0000 ET, +1.8882529895385042e+07, +1.3398917006798552e+08, +5.8080747456859089e+07, -3.0027257421461677e+01, +3.4031366627272956e+00, +1.4753580989262314e+00
14-DEC-2028 12:20:00.0000 ET, +1.8864513399711769e+07, +1.3399121094749647e+08, +5.8081632237166800e+07, -3.0027728081394883e+01, +3.3997950308111888e+00, +1.4739095892403491e+00
14-DEC-2028 12:30:00.0000 ET, +1.8846496621777039e+07, +1.3399324982201092e+08, +5.8082516148361161e+07, -3.0028198292998997e+01, +3.3964533409999031e+00, +1.4724610544558971e+00
14-DEC-2028 12:40:00.0000 ET, +1.8828479561849840e+07, +1.3399528669149411e+08, +5.8083399190427132e+07, -3.0028668056264760e+01, +3.3931115933455609e+00, +1.4710124945954686e+00
14-DEC-2028 12:50:00.0000 ET, +1.8810462220199190e+07, +1.3399732155591138e+08, +5.8084281363349661e+07, -3.0029137371182955e+01, +3.3897697879002835e+00, +1.4695639096816564e+00
14-DEC-2028 13:00:00.0000 ET, +1.8792444597094093e+07, +1.3399935441522804e+08, +5.8085162667113744e+07, -3.0029606237744332e+01, +3.3864279247161959e+00, +1.4681152997370541e+00
14-DEC-2028 13:10:00.0000 ET, +1.8774426692803569e+07, +1.3400138526940948e+08, +5.8086043101704344e+07, -3.0030074655939668e+01, +3.3830860038454214e+00, +1.4666666647842566e+00
14-DEC-2028 13:20:00.0000 ET, +1.8756408507596638e+07, +1.3400341411842112e+08, +5.8086922667106479e+07, -3.0030542625759743e+01, +3.3797440253400883e+00, +1.4652180048458587e+00
14-DEC-2028 13:30:00.0000 ET, +1.8738390041742336e+07, +1.3400544096222839e+08, +5.8087801363305166e+07, -3.0031010147195349e+01, +3.3764019892523232e+00, +1.4637693199444559e+00
14-DEC-2028 13:40:00.0000 ET, +1.8720371295509681e+07, +1.3400746580079673e+08, +5.8088679190285429e+07, -3.0031477220237289e+01, +3.3730598956342557e+00, +1.4623206101026454e+00
14-DEC-2028 13:50:00.0000 ET, +1.8702352269167729e+07, +1.3400948863409163e+08, +5.8089556148032308e+07, -3.0031943844876359e+01, +3.3697177445380166e+00, +1.4608718753430230e+00
14-DEC-2028 14:00:00.0000 ET, +1.8684332962985512e+07, +1.3401150946207869e+08, +5.8090432236530863e+07, -3.0032410021103381e+01, +3.3663755360157377e+00, +1.4594231156881872e+00
14-DEC-2028 14:10:00.0000 ET, +1.8666313377232086e+07, +1.3401352828472339e+08, +5.8091307455766164e+07, -3.0032875748909163e+01, +3.3630332701195527e+00, +1.4579743311607352e+00
14-DEC-2028 14:20:00.0000 ET, +1.8648293512176510e+07, +1.3401554510199137e+08, +5.8092181805723280e+07, -3.0033341028284539e+01, +3.3596909469015976e+00, +1.4565255217832664e+00
14-DEC-2028 14:30:00.0000 ET, +1.8630273368087836e+07, +1.3401755991384822e+08, +5.8093055286387332e+07, -3.0033805859220344e+01, +3.3563485664140082e+00, +1.4550766875783800e+00
14-DEC-2028 14:40:00.0000 ET, +1.8612252945235137e+07, +1.3401957272025962e+08, +5.8093927897743419e+07, -3.0034270241707425e+01, +3.3530061287089219e+00, +1.4536278285686763e+00
14-DEC-2028 14:50:00.0000 ET, +1.8594232243887477e+07, +1.3402158352119122e+08, +5.8094799639776655e+07, -3.0034734175736624e+01, +3.3496636338384786e+00, +1.4521789447767555e+00
14-DEC-2028 15:00:00.0000 ET, +1.8576211264313944e+07, +1.3402359231660880e+08, +5.8095670512472197e+07, -3.0035197661298810e+01, +3.3463210818548172e+00, +1.4507300362252187e+00
14-DEC-2028 15:10:00.0000 ET, +1.8558190006783616e+07, +1.3402559910647807e+08, +5.8096540515815184e+07, -3.0035660698384838e+01, +3.3429784728100818e+00, +1.4492811029366683e+00
14-DEC-2028 15:20:00.0000 ET, +1.8540168471565578e+07, +1.3402760389076476e+08, +5.8097409649790779e+07, -3.0036123286985575e+01, +3.3396358067564149e+00, +1.4478321449337064e+00
14-DEC-2028 15:30:00.0000 ET, +1.8522146658928931e+07, +1.3402960666943477e+08, +5.8098277914384164e+07, -3.0036585427091918e+01, +3.3362930837459617e+00, +1.4463831622389358e+00
14-DEC-2028 15:40:00.0000 ET, +1.8504124569142774e+07, +1.3403160744245389e+08, +5.8099145309580535e+07, -3.0037047118694751e+01, +3.3329503038308679e+00, +1.4449341548749604e+00
14-DEC-2028 15:50:00.0000 ET, +1.8486102202476203e+07, +1.3403360620978799e+08, +5.8100011835365087e+07, -3.0037508361784962e+01, +3.3296074670632820e+00, +1.4434851228643846e+00
14-DEC-2028 16:00:00.0000 ET, +1.8468079559198331e+07, +1.3403560297140300e+08, +5.8100877491723038e+07, -3.0037969156353459e+01, +3.3262645734953513e+00, +1.4420360662298131e+00
14-DEC-2028 16:10:00.0000 ET, +1.8450056639578283e+07, +1.3403759772726484e+08, +5.8101742278639644e+07, -3.0038429502391160e+01, +3.3229216231792300e+00, +1.4405869849938520e+00
14-DEC-2028 16:20:00.0000 ET, +1.8432033443885174e+07, +1.3403959047733948e+08, +5.8102606196100116e+07, -3.0038889399888973e+01, +3.3195786161670657e+00, +1.4391378791791063e+00
14-DEC-2028 16:30:00.0000 ET, +1.8414009972388130e+07, +1.3404158122159292e+08, +5.8103469244089745e+07, -3.0039348848837829e+01, +3.3162355525110145e+00, +1.4376887488081835e+00
14-DEC-2028 16:40:00.0000 ET, +1.8395986225356277e+07, +1.3404356995999117e+08, +5.8104331422593787e+07, -3.0039807849228655e+01, +3.3128924322632303e+00, +1.4362395939036905e+00
14-DEC-2028 16:50:00.0000 ET, +1.8377962203058764e+07, +1.3404555669250032e+08, +5.8105192731597528e+07, -3.0040266401052396e+01, +3.3095492554758681e+00, +1.4347904144882355e+00
14-DEC-2028 17:00:00.0000 ET, +1.8359937905764729e+07, +1.3404754141908646e+08, +5.8106053171086274e+07, -3.0040724504300016e+01, +3.3062060222010867e+00, +1.4333412105844270e+00
14-DEC-2028 17:10:00.0000 ET, +1.8341913333743323e+07, +1.3404952413971567e+08, +5.8106912741045333e+07, -3.0041182158962446e+01, +3.3028627324910445e+00, +1.4318919822148741e+00
14-DEC-2028 17:20:00.0000 ET, +1.8323888487263694e+07, +1.3405150485435416e+08, +5.8107771441460043e+07, -3.0041639365030669e+01, +3.2995193863979018e+00, +1.4304427294021866e+00
14-DEC-2028 17:30:00.0000 ET, +1.8305863366595007e+07, +1.3405348356296809e+08, +5.8108629272315733e+07, -3.0042096122495646e+01, +3.2961759839738209e+00, +1.4289934521689747e+00
14-DEC-2028 17:40:00.0000 ET, +1.8287837972006422e+07, +1.3405546026552367e+08, +5.8109486233597763e+07, -3.0042552431348359e+01, +3.2928325252709634e+00, +1.4275441505378490e+00
14-DEC-2028 17:50:00.0000 ET, +1.8269812303767111e+07, +1.3405743496198717e+08, +5.8110342325291499e+07, -3.0043008291579802e+01, +3.2894890103414949e+00, +1.4260948245314220e+00
14-DEC-2028 18:00:00.0000 ET, +1.8251786362146251e+07, +1.3405940765232486e+08, +5.8111197547382332e+07, -3.0043463703180954e+01, +3.2861454392375822e+00, +1.4246454741723051e+00
14-DEC-2028 18:10:00.0000 ET, +1.8233760147413023e+07, +1.3406137833650303e+08, +5.8112051899855644e+07, -3.0043918666142833e+01, +3.2828018120113898e+00, +1.4231960994831114e+00
14-DEC-2028 18:20:00.0000 ET, +1.8215733659836609e+07, +1.3406334701448806e+08, +5.8112905382696845e+07, -3.0044373180456443e+01, +3.2794581287150879e+00, +1.4217467004864541e+00
14-DEC-2028 18:30:00.0000 ET, +1.8197706899686206e+07, +1.3406531368624628e+08, +5.8113757995891377e+07, -3.0044827246112789e+01, +3.2761143894008469e+00, +1.4202972772049474e+00
14-DEC-2028 18:40:00.0000 ET, +1.8179679867231008e+07, +1.3406727835174413e+08, +5.8114609739424646e+07, -3.0045280863102924e+01, +3.2727705941208374e+00, +1.4188478296612057e+00
14-DEC-2028 18:50:00.0000 ET, +1.8161652562740222e+07, +1.3406924101094805e+08, +5.8115460613282114e+07, -3.0045734031417844e+01, +3.2694267429272341e+00, +1.4173983578778442e+00
14-DEC-2028 19:00:00.0000 ET, +1.8143624986483045e+07, +1.3407120166382448e+08, +5.8116310617449254e+07, -3.0046186751048623e+01, +3.2660828358722078e+00, +1.4159488618774785e+00
14-DEC-2028 19:10:00.0000 ET, +1.8125597138728701e+07, +1.3407316031033993e+08, +5.8117159751911528e+07, -3.0046639021986284e+01, +3.2627388730079372e+00, +1.4144993416827254e+00
14-DEC-2028 19:20:00.0000 ET, +1.8107569019746400e+07, +1.3407511695046094e+08, +5.8118008016654439e+07, -3.0047090844221891e+01, +3.2593948543865978e+00, +1.4130497973162015e+00
14-DEC-2028 19:30:00.0000 ET, +1.8089540629805375e+07, +1.3407707158415405e+08, +5.8118855411663480e+07, -3.0047542217746511e+01, +3.2560507800603680e+00, +1.4116002288005243e+00
14-DEC-2028 19:40:00.0000 ET, +1.8071511969174847e+07, +1.3407902421138586e+08, +5.8119701936924174e+07, -3.0047993142551203e+01, +3.2527066500814263e+00, +1.4101506361583123e+00
14-DEC-2028 19:50:00.0000 ET, +1.8053483038124058e+07, +1.3408097483212303e+08, +5.8120547592422046e+07, -3.0048443618627054e+01, +3.2493624645019565e+00, +1.4087010194121845e+00
14-DEC-2028 20:00:00.0000 ET, +1.8035453836922243e+07, +1.3408292344633217e+08, +5.8121392378142647e+07, -3.0048893645965151e+01, +3.2460182233741404e+00, +1.4072513785847596e+00
14-DEC-2028 20:10:00.0000 ET, +1.8017424365838651e+07, +1.3408487005397998e+08, +5.8122236294071540e+07, -3.0049343224556583e+01, +3.2426739267501588e+00, +1.4058017136986576e+00
14-DEC-2028 20:20:00.0000 ET, +1.7999394625142530e+07, +1.3408681465503317e+08, +5.8123079340194277e+07, -3.0049792354392451e+01, +3.2393295746822011e+00, +1.4043520247765000e+00
14-DEC-2028 20:30:00.0000 ET, +1.7981364615103133e+07, +1.3408875724945852e+08, +5.8123921516496472e+07, -3.0050241035463856e+01, +3.2359851672224504e+00, +1.4029023118409070e+00
14-DEC-2028 20:40:00.0000 ET, +1.7963334335989729e+07, +1.3409069783722278e+08, +5.8124762822963692e+07, -3.0050689267761925e+01, +3.2326407044230976e+00, +1.4014525749145008e+00
14-DEC-2028 20:50:00.0000 ET, +1.7945303788071577e+07, +1.3409263641829278e+08, +5.8125603259581573e+07, -3.0051137051277781e+01, +3.2292961863363305e+00, +1.4000028140199035e+00
14-DEC-2028 21:00:00.0000 ET, +1.7927272971617952e+07, +1.3409457299263532e+08, +5.8126442826335721e+07, -3.0051584386002549e+01, +3.2259516130143395e+00, +1.3985530291797386e+00
14-DEC-2028 21:10:00.0000 ET, +1.7909241886898130e+07, +1.3409650756021737e+08, +5.8127281523211807e+07, -3.0052031271927362e+01, +3.2226069845093184e+00, +1.3971032204166289e+00
14-DEC-2028 21:20:00.0000 ET, +1.7891210534181397e+07, +1.3409844012100571e+08, +5.8128119350195445e+07, -3.0052477709043380e+01, +3.2192623008734587e+00, +1.3956533877531994e+00
14-DEC-2028 21:30:00.0000 ET, +1.7873178913737040e+07, +1.3410037067496738e+08, +5.8128956307272330e+07, -3.0052923697341747e+01, +3.2159175621589555e+00, +1.3942035312120740e+00
14-DEC-2028 21:40:00.0000 ET, +1.7855147025834356e+07, +1.3410229922206931e+08, +5.8129792394428134e+07, -3.0053369236813626e+01, +3.2125727684180059e+00, +1.3927536508158784e+00
14-DEC-2028 21:50:00.0000 ET, +1.7837114870742634e+07, +1.3410422576227848e+08, +5.8130627611648545e+07, -3.0053814327450191e+01, +3.2092279197028080e+00, +1.3913037465872389e+00
14-DEC-2028 22:00:00.0000 ET, +1.7819082448731180e+07, +1.3410615029556197e+08, +5.8131461958919264e+07, -3.0054258969242614e+01, +3.2058830160655591e+00, +1.3898538185487814e+00
14-DEC-2028 22:10:00.0000 ET, +1.7801049760069314e+07, +1.3410807282188679e+08, +5.8132295436226040e+07, -3.0054703162182083e+01, +3.2025380575584603e+00, +1.3884038667231335e+00
14-DEC-2028 22:20:00.0000 ET, +1.7783016805026334e+07, +1.3410999334122007e+08, +5.8133128043554589e+07, -3.0055146906259779e+01, +3.1991930442337133e+00, +1.3869538911329222e+00
