# Sun->Apophis in EME2000 (km, km/sec)
# columns: epoch, x, y, z, dx, dy, dz
13-DEC-2028 23:20:00.0000 ET, -4.1093861091747858e+07, +1.3917822009149247e+08, +5.0678956936889060e+07, -2.7466174660337327e+01, -2.7653583251139495e+00, -1.7189386460749698e+00
13-DEC-2028 23:30:00.0000 ET, -4.1110340526197344e+07, +1.3917655996107778e+08, +5.0677925240373351e+07, -2.7465273451913728e+01, -2.7684096924163399e+00, -1.7200497265803403e+00
13-DEC-2028 23:40:00.0000 ET, -4.1126819419826917e+07, +1.3917489799989933e+08, +5.0676892877232790e+07, -2.7464371927305542e+01, -2.7714608708660680e+00, -1.7211607289002202e+00
13-DEC-2028 23:50:00.0000 ET, -4.1143297772446886e+07, +1.3917323420807061e+08, +5.0675859847514324e+07, -2.7463470086534752e+01, -2.7745118599706946e+00, -1.7222716530158522e+00
14-DEC-2028 00:00:00.0000 ET, -4.1159775583867550e+07, +1.3917156858570510e+08, +5.0674826151264839e+07, -2.7462567929641565e+01, -2.7775626608230124e+00, -1.7233824989177855e+00
14-DEC-2028 00:10:00.0000 ET, -4.1176252853899240e+07, +1.3916990113291621e+08, +5.0673791788531281e+07, -2.7461665456694696e+01, -2.7806132713103393e+00, -1.7244932665858779e+00
14-DEC-2028 00:20:00.0000 ET, -4.1192729582352370e+07, +1.3916823184981743e+08, +5.0672756759360582e+07, -2.7460762667710505e+01, -2.7836636932473300e+00, -1.7256039560287348e+00
14-DEC-2028 00:30:00.0000 ET, -4.1209205769037284e+07, +1.3916656073652208e+08, +5.0671721063799672e+07, -2.7459859562691854e+01, -2.7867139262721872e+00, -1.7267145672871655e+00
14-DEC-2028 00:40:00.0000 ET, -4.1225681413764417e+07, +1.3916488779314378e+08, +5.0670684701895490e+07, -2.7458956141766599e+01, -2.7897639699445200e+00, -1.7278251002939720e+00
14-DEC-2028 00:50:00.0000 ET, -4.1242156516344212e+07, +1.3916321301979589e+08, +5.0669647673694953e+07, -2.7458052404880519e+01, -2.7928138247356604e+00, -1.7289355551202530e+00
14-DEC-2028 01:00:00.0000 ET, -4.1258631076587111e+07, +1.3916153641659197e+08, +5.0668609979245000e+07, -2.7457148352163909e+01, -2.7958634901642956e+00, -1.7300459316716055e+00
14-DEC-2028 01:10:00.0000 ET, -4.1275105094303623e+07, +1.3915985798364547e+08, +5.0667571618592583e+07, -2.7456243983568577e+01, -2.7989129666450188e+00, -1.7311562300269503e+00
14-DEC-2028 01:20:00.0000 ET, -4.1291578569304250e+07, +1.3915817772106987e+08, +5.0666532591784626e+07, -2.7455339299206759e+01, -2.8019622538770883e+00, -1.7322664501110301e+00
14-DEC-2028 01:30:00.0000 ET, -4.1308051501399517e+07, +1.3915649562897867e+08, +5.0665492898868091e+07, -2.7454434299081267e+01, -2.8050113520236213e+00, -1.7333765920768993e+00
14-DEC-2028 01:40:00.0000 ET, -4.1324523890400022e+07, +1.3915481170748529e+08, +5.0664452539889894e+07, -2.7453528983262533e+01, -2.8080602609454903e+00, -1.7344866556151859e+00
14-DEC-2028 01:50:00.0000 ET, -4.1340995736116290e+07, +1.3915312595670339e+08, +5.0663411514896989e+07, -2.7452623351740314e+01, -2.8111089806257503e+00, -1.7355966410159736e+00
14-DEC-2028 02:00:00.0000 ET, -4.1357467038358979e+07, +1.3915143837674642e+08, +5.0662369823936328e+07, -2.7451717404599627e+01, -2.8141575111138022e+00, -1.7367065481653168e+00
14-DEC-2028 02:10:00.0000 ET, -4.1373937796938695e+07, +1.3914974896772781e+08, +5.0661327467054844e+07, -2.7450811141865113e+01, -2.8172058526319197e+00, -1.7378163770653805e+00
14-DEC-2028 02:20:00.0000 ET, -4.1390408011666097e+07, +1.3914805772976118e+08, +5.0660284444299497e+07, -2.7449904563545079e+01, -2.8202540045579747e+00, -1.7389261277169104e+00
14-DEC-2028 02:30:00.0000 ET, -4.1406877682351857e+07, +1.3914636466296008e+08, +5.0659240755717233e+07, -2.7448997669743878e+01, -2.8233019676648525e+00, -1.7400358001197553e+00
14-DEC-2028 02:40:00.0000 ET, -4.1423346808806688e+07, +1.3914466976743791e+08, +5.0658196401354998e+07, -2.7448090460460545e+01, -2.8263497412554712e+00, -1.7411453942571327e+00
14-DEC-2028 02:50:00.0000 ET, -4.1439815390841328e+07, +1.3914297304330838e+08, +5.0657151381259769e+07, -2.7447182935741321e+01, -2.8293973256969287e+00, -1.7422549101712195e+00
14-DEC-2028 03:00:00.0000 ET, -4.1456283428266510e+07, +1.3914127449068490e+08, +5.0656105695478469e+07, -2.7446275095735910e+01, -2.8324447213347672e+00, -1.7433643479582293e+00
14-DEC-2028 03:10:00.0000 ET, -4.1472750920893021e+07, +1.3913957410968113e+08, +5.0655059344058082e+07, -2.7445366940181113e+01, -2.8354919268405983e+00, -1.7444737071562098e+00
14-DEC-2028 03:20:00.0000 ET, -4.1489217868531652e+07, +1.3913787190041056e+08, +5.0654012327045538e+07, -2.7444458469395510e+01, -2.8385389434980137e+00, -1.7455829882498428e+00
14-DEC-2028 03:30:00.0000 ET, -4.1505684270993240e+07, +1.3913616786298677e+08, +5.0652964644487828e+07, -2.7443549683338116e+01, -2.8415857709309327e+00, -1.7466921910740620e+00
14-DEC-2028 03:40:00.0000 ET, -4.1522150128088616e+07, +1.3913446199752334e+08, +5.0651916296431899e+07, -2.7442640582054064e+01, -2.8446324089758055e+00, -1.7478013156438434e+00
14-DEC-2028 03:50:00.0000 ET, -4.1538615439628668e+07, +1.3913275430413383e+08, +5.0650867282924712e+07, -2.7441731165571163e+01, -2.8476788578690679e+00, -1.7489103619425219e+00
14-DEC-2028 04:00:00.0000 ET, -4.1555080205424279e+07, +1.3913104478293180e+08, +5.0649817604013227e+07, -2.7440821433940982e+01, -2.8507251172869075e+00, -1.7500193299605902e+00
14-DEC-2028 04:10:00.0000 ET, -4.1571544425286368e+07, +1.3912933343403089e+08, +5.0648767259744413e+07, -2.7439911387187561e+01, -2.8537711875100271e+00, -1.7511282196893656e+00
14-DEC-2028 04:20:00.0000 ET, -4.1588008099025883e+07, +1.3912762025754467e+08, +5.0647716250165261e+07, -2.7439001025366380e+01, -2.8568170683242800e+00, -1.7522370311268758e+00
14-DEC-2028 04:30:00.0000 ET, -4.1604471226453803e+07, +1.3912590525358677e+08, +5.0646664575322710e+07, -2.7438090348482579e+01, -2.8598627605167142e+00, -1.7533457643127965e+00
14-DEC-2028 04:40:00.0000 ET, -4.1620933807381123e+07, +1.3912418842227077e+08, +5.0645612235263765e+07, -2.7437179356676801e+01, -2.8629082620349489e+00, -1.7544544192018563e+00
14-DEC-2028 04:50:00.0000 ET, -4.1637395841618828e+07, +1.3912246976371032e+08, +5.0644559230035350e+07, -2.7436268049870989e+01, -2.8659535747334850e+00, -1.7555629957660495e+00
14-DEC-2028 05:00:00.0000 ET, -4.1653857328977987e+07, +1.3912074927801898e+08, +5.0643505559684470e+07, -2.7435356428156449e+01, -2.8689986981240749e+00, -1.7566714941023069e+00
14-DEC-2028 05:10:00.0000 ET, -4.1670318269269638e+07, +1.3911902696531042e+08, +5.0642451224258102e+07, -2.7434444491564641e+01, -2.8720436322600484e+00, -1.7577799140829773e+00
14-DEC-2028 05:20:00.0000 ET, -4.1686778662304893e+07, +1.3911730282569823e+08, +5.0641396223803222e+07, -2.7433532240142235e+01, -2.8750883768059636e+00, -1.7588882558094079e+00
14-DEC-2028 05:30:00.0000 ET, -4.1703238507894851e+07, +1.3911557685929605e+08, +5.0640340558366805e+07, -2.7432619673918417e+01, -2.8781329321595712e+00, -1.7599965191914955e+00
14-DEC-2028 05:40:00.0000 ET, -4.1719697805850647e+07, +1.3911384906621757e+08, +5.0639284227995835e+07, -2.7431706792963297e+01, -2.8811772979700914e+00, -1.7611047043312553e+00
14-DEC-2028 05:50:00.0000 ET, -4.1736156555983461e+07, +1.3911211944657639e+08, +5.0638227232737295e+07, -2.7430793597257818e+01, -2.8842214743203560e+00, -1.7622128111042894e+00
14-DEC-2028 06:00:00.0000 ET, -4.1752614758104436e+07, +1.3911038800048617e+08, +5.0637169572638161e+07, -2.7429880086732588e+01, -2.8872654612068724e+00, -1.7633208397521432e+00
14-DEC-2028 06:10:00.0000 ET, -4.1769072412024826e+07, +1.3910865472806057e+08, +5.0636111247745417e+07, -2.7428966261924593e+01, -2.8903092589267718e+00, -1.7644287898063173e+00
14-DEC-2028 06:20:00.0000 ET, -4.1785529517555833e+07, +1.3910691962941331e+08, +5.0635052258106060e+07, -2.7428052122344507e+01, -2.8933528671095652e+00, -1.7655366616512032e+00
14-DEC-2028 06:30:00.0000 ET, -4.1801986074508719e+07, +1.3910518270465803e+08, +5.0633992603767090e+07, -2.7427137668202846e+01, -2.8963962856332608e+00, -1.7666444552149119e+00
14-DEC-2028 06:40:00.0000 ET, -4.1818442082694769e+07, +1.3910344395390841e+08, +5.0632932284775481e+07, -2.7426222899552634e+01, -2.8994395149157004e+00, -1.7677521704487575e+00
14-DEC-2028 06:50:00.0000 ET, -4.1834897541925289e+07, +1.3910170337727806e+08, +5.0631871301178217e+07, -2.7425307816421885e+01, -2.9024825545607391e+00, -1.7688598073617834e+00
14-DEC-2028 07:00:00.0000 ET, -4.1851352452011593e+07, +1.3909996097488075e+08, +5.0630809653022304e+07, -2.7424392418864002e+01, -2.9055254049072632e+00, -1.7699673659515014e+00
14-DEC-2028 07:10:00.0000 ET, -4.1867806812765040e+07, +1.3909821674683017e+08, +5.0629747340354733e+07, -2.7423476706906428e+01, -2.9085680654474553e+00, -1.7710748462305141e+00
14-DEC-2028 07:20:00.0000 ET, -4.1884260623997018e+07, +1.3909647069324002e+08, +5.0628684363222502e+07, -2.7422560680600395e+01, -2.9116105368106489e+00, -1.7721822481303007e+00
14-DEC-2028 07:30:00.0000 ET, -4.1900713885518909e+07, +1.3909472281422397e+08, +5.0627620721672624e+07, -2.7421644339963336e+01, -2.9146528182587184e+00, -1.7732895718087025e+00
14-DEC-2028 07:40:00.0000 ET, -4.1917166597142130e+07, +1.3909297310989574e+08, +5.0626556415752076e+07, -2.7420727685075754e+01, -2.9176949106544470e+00, -1.7743968170098632e+00
14-DEC-2028 07:50:00.0000 ET, -4.1933618758678146e+07, +1.3909122158036909e+08, +5.0625491445507869e+07, -2.7419810715947701e+01, -2.9207368132229141e+00, -1.7755039839490032e+00
14-DEC-2028 08:00:00.0000 ET, -4.1950070369938418e+07, +1.3908946822575775e+08, +5.0624425810987011e+07, -2.7418893432616219e+01, -2.9237785262996110e+00, -1.7766110725322173e+00
14-DEC-2028 08:10:00.0000 ET, -4.1966521430734456e+07, +1.3908771304617545e+08, +5.0623359512236498e+07, -2.7417975835138716e+01, -2.9268200498350772e+00, -1.7777180827868528e+00
14-DEC-2028 08:20:00.0000 ET, -4.1982971940877758e+07, +1.3908595604173586e+08, +5.0622292549303338e+07, -2.7417057923534472e+01, -2.9298613838434386e+00, -1.7788250146854052e+00
14-DEC-2028 08:30:00.0000 ET, -4.1999421900179893e+07, +1.3908419721255273e+08, +5.0621224922234543e+07, -2.7416139697875547e+01, -2.9329025282726233e+00, -1.7799318682437690e+00
14-DEC-2028 08:40:00.0000 ET, -4.2015871308452398e+07, +1.3908243655873987e+08, +5.0620156631077111e+07, -2.7415221158148004e+01, -2.9359434830073683e+00, -1.7810386434470258e+00
14-DEC-2028 08:50:00.0000 ET, -4.2032320165506877e+07, +1.3908067408041105e+08, +5.0619087675878078e+07, -2.7414302304467107e+01, -2.9389842482273720e+00, -1.7821453402974454e+00
14-DEC-2028 09:00:00.0000 ET, -4.2048768471154943e+07, +1.3907890977767992e+08, +5.0618018056684434e+07, -2.7413383136692154e+01, -2.9420248238970474e+00, -1.7832519587136122e+00
14-DEC-2028 09:10:00.0000 ET, -4.2065216225208253e+07, +1.3907714365066037e+08, +5.0616947773543209e+07, -2.7412463655217245e+01, -2.9450652098655379e+00, -1.7843584989084826e+00
14-DEC-2028 09:20:00.0000 ET, -4.2081663427478440e+07, +1.3907537569946611e+08, +5.0615876826501377e+07, -2.7411543859765498e+01, -2.9481054061569671e+00, -1.7854649607189668e+00
14-DEC-2028 09:30:00.0000 ET, -4.2098110077777222e+07, +1.3907360592421094e+08, +5.0614805215606019e+07, -2.7410623750515843e+01, -2.9511454128048551e+00, -1.7865713441090116e+00
14-DEC-2028 09:40:00.0000 ET, -4.2114556175916269e+07, +1.3907183432500860e+08, +5.0613732940904126e+07, -2.7409703327379063e+01, -2.9541852300254154e+00, -1.7876776491446169e+00
14-DEC-2028 09:50:00.0000 ET, -4.2131001721707344e+07, +1.3907006090197292e+08, +5.0612660002442710e+07, -2.7408782590587027e+01, -2.9572248573288289e+00, -1.7887838758597776e+00
14-DEC-2028 10:00:00.0000 ET, -4.2147446714962214e+07, +1.3906828565521768e+08, +5.0611586400268778e+07, -2.7407861539987277e+01, -2.9602642952304956e+00, -1.7898900241573199e+00
14-DEC-2028 10:10:00.0000 ET, -4.2163891155492619e+07, +1.3906650858485663e+08, +5.0610512134429395e+07, -2.7406940175774388e+01, -2.9633035432398898e+00, -1.7909960940652323e+00
14-DEC-2028 10:20:00.0000 ET, -4.2180335043110400e+07, +1.3906472969100368e+08, +5.0609437204971574e+07, -2.7406018497926315e+01, -2.9663426015926126e+00, -1.7921020856569747e+00
14-DEC-2028 10:30:00.0000 ET, -4.2196778377627380e+07, +1.3906294897377262e+08, +5.0608361611942321e+07, -2.7405096506515385e+01, -2.9693814703159465e+00, -1.7932079987408351e+00
14-DEC-2028 10:40:00.0000 ET, -4.2213221158855423e+07, +1.3906116643327722e+08, +5.0607285355388671e+07, -2.7404174201407262e+01, -2.9724201493126690e+00, -1.7943138336199822e+00
14-DEC-2028 10:50:00.0000 ET, -4.2229663386606395e+07, +1.3905938206963128e+08, +5.0606208435357660e+07, -2.7403251582889911e+01, -2.9754586386617832e+00, -1.7954195900091863e+00
14-DEC-2028 11:00:00.0000 ET, -4.2246105060692191e+07, +1.3905759588294876e+08, +5.0605130851896331e+07, -2.7402328650858717e+01, -2.9784969382229982e+00, -1.7965252680320560e+00
14-DEC-2028 11:10:00.0000 ET, -4.2262546180924736e+07, +1.3905580787334335e+08, +5.0604052605051704e+07, -2.7401405405396140e+01, -2.9815350480567004e+00, -1.7976308676706025e+00
14-DEC-2028 11:20:00.0000 ET, -4.2278986747115992e+07, +1.3905401804092899e+08, +5.0602973694870807e+07, -2.7400481846546711e+01, -2.9845729681823081e+00, -1.7987363889144354e+00
14-DEC-2028 11:30:00.0000 ET, -4.2295426759077922e+07, +1.3905222638581949e+08, +5.0601894121400684e+07, -2.7399557974333639e+01, -2.9876106985134516e+00, -1.7998418317628309e+00
14-DEC-2028 11:40:00.0000 ET, -4.2311866216622524e+07, +1.3905043290812871e+08, +5.0600813884688370e+07, -2.7398633788784281e+01, -2.9906482391011258e+00, -1.8009471962182442e+00
14-DEC-2028 11:50:00.0000 ET, -4.2328305119561814e+07, +1.3904863760797057e+08, +5.0599732984780915e+07, -2.7397709290003071e+01, -2.9936855899546773e+00, -1.8020524822306931e+00
14-DEC-2028 12:00:00.0000 ET, -4.2344743467707857e+07, +1.3904684048545876e+08, +5.0598651421725348e+07, -2.7396784477809007e+01, -2.9967227513550112e+00, -1.8031576900665169e+00
14-DEC-2028 12:10:00.0000 ET, -4.2361181260872714e+07, +1.3904504154070738e+08, +5.0597569195568711e+07, -2.7395859352693925e+01, -2.9997597221899350e+00, -1.8042628191275225e+00
14-DEC-2028 12:20:00.0000 ET, -4.2377618498868451e+07, +1.3904324077383015e+08, +5.0596486306358047e+07, -2.7394933914276567e+01, -3.0027965035593329e+00, -1.8053678699768587e+00
14-DEC-2028 12:30:00.0000 ET, -4.2394055181507215e+07, +1.3904143818494099e+08, +5.0595402754140429e+07, -2.7394008162736540e+01, -3.0058330953442765e+00, -1.8064728423789547e+00
14-DEC-2028 12:40:00.0000 ET, -4.2410491308601119e+07, +1.3903963377415380e+08, +5.0594318538962878e+07, -2.7393082098135668e+01, -3.0088694970004024e+00, -1.8075777363774819e+00
14-DEC-2028 12:50:00.0000 ET, -4.2426926879962355e+07, +1.3903782754158249e+08, +5.0593233660872445e+07, -2.7392155720471266e+01, -3.0119057091273898e+00, -1.8086825520090570e+00
14-DEC-2028 13:00:00.0000 ET, -4.2443361895403102e+07, +1.3903601948734090e+08, +5.0592148119916163e+07, -2.7391229029836531e+01, -3.0149417311266395e+00, -1.8097872891642288e+00
14-DEC-2028 13:10:00.0000 ET, -4.2459796354735553e+07, +1.3903420961154303e+08, +5.0591061916141130e+07, -2.7390302026197318e+01, -3.0179775635434494e+00, -1.8108919479142542e+00
14-DEC-2028 13:20:00.0000 ET, -4.2476230257771961e+07, +1.3903239791430271e+08, +5.0589975049594350e+07, -2.7389374709677057e+01, -3.0210132059309220e+00, -1.8119965282424648e+00
14-DEC-2028 13:30:00.0000 ET, -4.2492663604324594e+07, +1.3903058439573386e+08, +5.0588887520322919e+07, -2.7388447080173197e+01, -3.0240486589340501e+00, -1.8131010301962662e+00
14-DEC-2028 13:40:00.0000 ET, -4.2509096394205712e+07, +1.3902876905595052e+08, +5.0587799328373887e+07, -2.7387519137995707e+01, -3.0270839211579439e+00, -1.8142054536000627e+00
14-DEC-2028 13:50:00.0000 ET, -4.2525528627227619e+07, +1.3902695189506641e+08, +5.0586710473794281e+07, -2.7386590882934506e+01, -3.0301189939995514e+00, -1.8153097986684750e+00
14-DEC-2028 14:00:00.0000 ET, -4.2541960303202674e+07, +1.3902513291319567e+08, +5.0585620956631169e+07, -2.7385662315109560e+01, -3.0331538768658728e+00, -1.8164140652740499e+00
14-DEC-2028 14:10:00.0000 ET, -4.2558391421943210e+07, +1.3902331211045215e+08, +5.0584530776931643e+07, -2.7384733434563817e+01, -3.0361885698706015e+00, -1.8175182534226428e+00
14-DEC-2028 14:20:00.0000 ET, -4.2574821983261608e+07, +1.3902148948694980e+08, +5.0583439934742741e+07, -2.7383804241315584e+01, -3.0392230730022587e+00, -1.8186223631919440e+00
14-DEC-2028 14:30:00.0000 ET, -4.2591251986970261e+07, +1.3901966504280257e+08, +5.0582348430111520e+07, -2.7382874735442382e+01, -3.0422573861428450e+00, -1.8197263944541633e+00
14-DEC-2028 14:40:00.0000 ET, -4.2607681432881616e+07, +1.3901783877812442e+08, +5.0581256263085067e+07, -2.7381944916963914e+01, -3.0452915093575577e+00, -1.8208303473086704e+00
14-DEC-2028 14:50:00.0000 ET, -4.2624110320808120e+07, +1.3901601069302934e+08, +5.0580163433710441e+07, -2.7381014785918378e+01, -3.0483254426371809e+00, -1.8219342217250600e+00
14-DEC-2028 15:00:00.0000 ET, -4.2640538650562212e+07, +1.3901418078763121e+08, +5.0579069942034699e+07, -2.7380084342289948e+01, -3.0513591863229448e+00, -1.8230380176874008e+00
14-DEC-2028 15:10:00.0000 ET, -4.2656966421956427e+07, +1.3901234906204417e+08, +5.0577975788104929e+07, -2.7379153586295068e+01, -3.0543927393304027e+00, -1.8241417351761959e+00
14-DEC-2028 15:20:00.0000 ET, -4.2673393634803265e+07, +1.3901051551638204e+08, +5.0576880971968204e+07, -2.7378222517793390e+01, -3.0574261027058585e+00, -1.8252453741885213e+00
14-DEC-2028 15:30:00.0000 ET, -4.2689820288915291e+07, +1.3900868015075895e+08, +5.0575785493671581e+07, -2.7377291136882047e+01, -3.0604592760106297e+00, -1.8263489348003910e+00
14-DEC-2028 15:40:00.0000 ET, -4.2706246384105057e+07, +1.3900684296528876e+08, +5.0574689353262141e+07, -2.7376359443603633e+01, -3.0634922595757490e+00, -1.8274524169096795e+00
14-DEC-2028 15:50:00.0000 ET, -4.2722671920185149e+07, +1.3900500396008557e+08, +5.0573592550786972e+07, -2.7375427438000841e+01, -3.0665250528242129e+00, -1.8285558205897414e+00
14-DEC-2028 16:00:00.0000 ET, -4.2739096896968201e+07, +1.3900316313526329e+08, +5.0572495086293131e+07, -2.7374495120103770e+01, -3.0695576563746600e+00, -1.8296591457738245e+00
14-DEC-2028 16:10:00.0000 ET, -4.2755521314266831e+07, +1.3900132049093598e+08, +5.0571396959827721e+07, -2.7373562489970116e+01, -3.0725900696473998e+00, -1.8307623925270073e+00
14-DEC-2028 16:20:00.0000 ET, -4.2771945171893723e+07, +1.3899947602721769e+08, +5.0570298171437815e+07, -2.7372629547619674e+01, -3.0756222929732844e+00, -1.8318655607607970e+00
14-DEC-2028 16:30:00.0000 ET, -4.2788368469661549e+07, +1.3899762974422240e+08, +5.0569198721170492e+07, -2.7371696293064328e+01, -3.0786543265492825e+00, -1.8329686506532774e+00
14-DEC-2028 16:40:00.0000 ET, -4.2804791207383044e+07, +1.3899578164206418e+08, +5.0568098609072819e+07, -2.7370762726470954e+01, -3.0816861695345268e+00, -1.8340716618978712e+00
14-DEC-2028 16:50:00.0000 ET, -4.2821213384870894e+07, +1.3899393172085699e+08, +5.0566997835191935e+07, -2.7369828847740497e+01, -3.0847178227218537e+00, -1.8351745947024489e+00
14-DEC-2028 17:00:00.0000 ET, -4.2837635001937903e+07, +1.3899207998071492e+08, +5.0565896399574876e+07, -2.7368894656943848e+01, -3.0877492858299127e+00, -1.8362774490669469e+00
14-DEC-2028 17:10:00.0000 ET, -4.2854056058396839e+07, +1.3899022642175201e+08, +5.0564794302268744e+07, -2.7367960154167434e+01, -3.0907805588413213e+00, -1.8373802249508251e+00
14-DEC-2028 17:20:00.0000 ET, -4.2870476554060504e+07, +1.3898837104408231e+08, +5.0563691543320633e+07, -2.7367025339378650e+01, -3.0938116418419224e+00, -1.8384829223268038e+00
14-DEC-2028 17:30:00.0000 ET, -4.2886896488741718e+07, +1.3898651384781983e+08, +5.0562588122777641e+07, -2.7366090212700655e+01, -3.0968425346620405e+00, -1.8395855412311994e+00
14-DEC-2028 17:40:00.0000 ET, -4.2903315862253353e+07, +1.3898465483307874e+08, +5.0561484040686853e+07, -2.7365154774095071e+01, -3.0998732373947839e+00, -1.8406880816604936e+00
14-DEC-2028 17:50:00.0000 ET, -4.2919734674408279e+07, +1.3898279399997300e+08, +5.0560379297095358e+07, -2.7364219023661544e+01, -3.1029037500201460e+00, -1.8417905435293762e+00
14-DEC-2028 18:00:00.0000 ET, -4.2936152925019391e+07, +1.3898093134861669e+08, +5.0559273892050274e+07, -2.7363282961258498e+01, -3.1059340725390507e+00, -1.8428929269515824e+00
14-DEC-2028 18:10:00.0000 ET, -4.2952570613899611e+07, +1.3897906687912402e+08, +5.0558167825598702e+07, -2.7362346587368041e+01, -3.1089642049190935e+00, -1.8439952319100847e+00
14-DEC-2028 18:20:00.0000 ET, -4.2968987740861893e+07, +1.3897720059160894e+08, +5.0557061097787708e+07, -2.7361409901629596e+01, -3.1119941470455483e+00, -1.8450974583036370e+00
14-DEC-2028 18:30:00.0000 ET, -4.2985404305719212e+07, +1.3897533248618555e+08, +5.0555953708664417e+07, -2.7360472904164656e+01, -3.1150238991283024e+00, -1.8461996062550503e+00
14-DEC-2028 18:40:00.0000 ET, -4.3001820308284558e+07, +1.3897346256296802e+08, +5.0554845658275925e+07, -2.7359535595054680e+01, -3.1180534610397301e+00, -1.8473016756443381e+00
14-DEC-2028 18:50:00.0000 ET, -4.3018235748370953e+07, +1.3897159082207036e+08, +5.0553736946669333e+07, -2.7358597974326955e+01, -3.1210828327257714e+00, -1.8484036665699950e+00
14-DEC-2028 19:00:00.0000 ET, -4.3034650625791438e+07, +1.3896971726360673e+08, +5.0552627573891751e+07, -2.7357660042028659e+01, -3.1241120142879826e+00, -1.8495055789413555e+00
14-DEC-2028 19:10:00.0000 ET, -4.3051064940359078e+07, +1.3896784188769129e+08, +5.0551517539990291e+07, -2.7356721798175148e+01, -3.1271410056102598e+00, -1.8506074128452572e+00
14-DEC-2028 19:20:00.0000 ET, -4.3067478691886969e+07, +1.3896596469443804e+08, +5.0550406845012054e+07, -2.7355783242871738e+01, -3.1301698067156334e+00, -1.8517091681901885e+00
14-DEC-2028 19:30:00.0000 ET, -4.3083891880188212e+07, +1.3896408568396124e+08, +5.0549295489004157e+07, -2.7354844375871672e+01, -3.1331984177179422e+00, -1.8528108450673062e+00
14-DEC-2028 19:40:00.0000 ET, -4.3100304505075954e+07, +1.3896220485637492e+08, +5.0548183472013704e+07, -2.7353905197856669e+01, -3.1362268383267562e+00, -1.8539124433753316e+00
14-DEC-2028 19:50:00.0000 ET, -4.3116716566363364e+07, +1.3896032221179324e+08, +5.0547070794087820e+07, -2.7352965708281431e+01, -3.1392550688179459e+00, -1.8550139631534457e+00
14-DEC-2028 20:00:00.0000 ET, -4.3133128063863605e+07, +1.3895843775033039e+08, +5.0545957455273613e+07, -2.7352025907316914e+01, -3.1422831090407168e+00, -1.8561154044466410e+00
14-DEC-2028 20:10:00.0000 ET, -4.3149538997389905e+07, +1.3895655147210050e+08, +5.0544843455618203e+07, -2.7351085795121854e+01, -3.1453109589474830e+00, -1.8572167671795394e+00
14-DEC-2028 20:20:00.0000 ET, -4.3165949366755486e+07, +1.3895466337721765e+08, +5.0543728795168698e+07, -2.7350145371600568e+01, -3.1483386187744191e+00, -1.8583180514043212e+00
14-DEC-2028 20:30:00.0000 ET, -4.3182359171773598e+07, +1.3895277346579605e+08, +5.0542613473972231e+07, -2.7349204636923854e+01, -3.1513660881668715e+00, -1.8594192570781389e+00
14-DEC-2028 20:40:00.0000 ET, -4.3198768412257530e+07, +1.3895088173794988e+08, +5.0541497492075913e+07, -2.7348263591004539e+01, -3.1543933672900750e+00, -1.8605203842326046e+00
14-DEC-2028 20:50:00.0000 ET, -4.3215177088020593e+07, +1.3894898819379336e+08, +5.0540380849526875e+07, -2.7347322233973159e+01, -3.1574204562453709e+00, -1.8616214328288858e+00
14-DEC-2028 21:00:00.0000 ET, -4.3231585198876090e+07, +1.3894709283344051e+08, +5.0539263546372220e+07, -2.7346380565735554e+01, -3.1604473550207750e+00, -1.8627224029085452e+00
14-DEC-2028 21:10:00.0000 ET, -4.3247992744637392e+07, +1.3894519565700564e+08, +5.0538145582659103e+07, -2.7345438586648626e+01, -3.1634740630661367e+00, -1.8638232944149900e+00
14-DEC-2028 21:20:00.0000 ET, -4.3264399725117862e+07, +1.3894329666460294e+08, +5.0537026958434626e+07, -2.7344496296444255e+01, -3.1665005809321753e+00, -1.8649241073858227e+00
14-DEC-2028 21:30:00.0000 ET, -4.3280806140130915e+07, +1.3894139585634655e+08, +5.0535907673745945e+07, -2.7343553695227083e+01, -3.1695269086294187e+00, -1.8660248418125549e+00
14-DEC-2028 21:40:00.0000 ET, -4.3297211989489958e+07, +1.3893949323235068e+08, +5.0534787728640154e+07, -2.7342610783067965e+01, -3.1725530458569935e+00, -1.8671254976970384e+00
14-DEC-2028 21:50:00.0000 ET, -4.3313617273008429e+07, +1.3893758879272956e+08, +5.0533667123164423e+07, -2.7341667560018632e+01, -3.1755789928753133e+00, -1.8682260750100186e+00
14-DEC-2028 22:00:00.0000 ET, -4.3330021990499794e+07, +1.3893568253759733e+08, +5.0532545857365854e+07, -2.7340724026088839e+01, -3.1786047493987097e+00, -1.8693265737793896e+00
14-DEC-2028 22:10:00.0000 ET, -4.3346426141777560e+07, +1.3893377446706831e+08, +5.0531423931291588e+07, -2.7339780181332817e+01, -3.1816303156984045e+00, -1.8704269939912161e+00
14-DEC-2028 22:20:00.0000 ET, -4.3362829726655252e+07, +1.3893186458125663e+08, +5.0530301344988786e+07, -2.7338836025802312e+01, -3.1846556914525124e+00, -1.8715273356246622e+00
14-DEC-2028 22:30:00.0000 ET, -4.3379232744946368e+07, +1.3892995288027656e+08, +5.0529178098504551e+07, -2.7337891559372224e+01, -3.1876808773093228e+00, -1.8726275987574663e+00
