# Apophis->SpacecraftY in EME2000 (km, km/sec)
# columns: epoch, x, y, z, dx, dy, dz
13-DEC-2028 23:10:00.0000 ET, -8.3496045673300434e-01, -6.9192151672721858e-02, -4.6576652554223957e-01, -3.3966968749715171e-05, -2.5336917294240541e-05, +4.1578923274536509e-05
13-DEC-2028 23:20:00.0000 ET, -8.5483279057377926e-01, -8.4347620096282050e-02, -4.4054219364484337e-01, -3.2273477987837388e-05, -2.5176772738565082e-05, +4.2490547605062642e-05
13-DEC-2028 23:30:00.0000 ET, -8.7368815143412293e-01, -9.9398976324556965e-02, -4.1479169777186692e-01, -3.0577585403964997e-05, -2.4990114553018617e-05, +4.3333029726691276e-05
13-DEC-2028 23:40:00.0000 ET, -8.9152602396269720e-01, -1.1433073882411826e-01, -3.8855610243777061e-01, -2.8882340045762231e-05, -2.4778361993963863e-05, +4.4107793371952739e-05
13-DEC-2028 23:50:00.0000 ET, -9.0834765644040394e-01, -1.2912827173223262e-01, -3.6187558217979454e-01, -2.7190572311548093e-05, -2.4542913615396013e-05, +4.4816377929293789e-05
14-DEC-2028 00:00:00.0000 ET, -9.2415593095795923e-01, -1.4377777057661956e-01, -3.3478935824614114e-01, -2.5504898749898436e-05, -2.4285141233679237e-05, +4.5460418413615802e-05
14-DEC-2028 00:10:00.0000 ET, -9.3895523684827453e-01, -1.5826624460188976e-01, -3.0733564698444066e-01, -2.3827728083395075e-05, -2.4006384660397359e-05, +4.6041626539060212e-05
14-DEC-2028 00:20:00.0000 ET, -9.5275134816549045e-01, -1.7258149634730768e-01, -2.7955161881204293e-01, -2.2161268556446351e-05, -2.3707947690743800e-05, +4.6561774148195388e-05
14-DEC-2028 00:30:00.0000 ET, -9.6555130570452996e-01, -1.8671209886008433e-01, -2.5147336712472312e-01, -2.0507535843632675e-05, -2.3391094458286719e-05, +4.7022677173368986e-05
14-DEC-2028 00:40:00.0000 ET, -9.7736330407610528e-01, -2.0064737111960640e-01, -2.2313588599354295e-01, -1.8868361796456065e-05, -2.3057046857874080e-05, +4.7426181829897150e-05
14-DEC-2028 00:50:00.0000 ET, -9.8819658412121725e-01, -2.1437735204066222e-01, -1.9457305588263665e-01, -1.7245403543003282e-05, -2.2706982487636409e-05, +4.7774151926361886e-05
14-DEC-2028 01:00:00.0000 ET, -9.9806133088671622e-01, -2.2789277343930681e-01, -1.6581763652756926e-01, -1.5640152891438855e-05, -2.2342033234456613e-05, +4.8068457672688696e-05
14-DEC-2028 01:10:00.0000 ET, -1.0069685772897199e+00, -2.4118503231413180e-01, -1.3690126612298459e-01, -1.4053945859301660e-05, -2.1963284371712931e-05, +4.8310965770007223e-05
14-DEC-2028 01:20:00.0000 ET, -1.0149301135078361e+00, -2.5424616272221123e-01, -1.0785446609626394e-01, -1.2487972217781759e-05, -2.1571774122439546e-05, +4.8503530743700094e-05
14-DEC-2028 01:30:00.0000 ET, -1.0219584020748087e+00, -2.6706880752018325e-01, -7.8706650721540636e-02, -1.0943284945702811e-05, -2.1168493616911629e-05, +4.8647987410532282e-05
14-DEC-2028 01:40:00.0000 ET, -1.0280664985989711e+00, -2.7964619019360892e-01, -4.9486140907421483e-02, -9.4208095085847219e-06, -2.0754387216779370e-05, +4.8746144472662305e-05
14-DEC-2028 01:50:00.0000 ET, -1.0332679779806075e+00, -2.9197208694432875e-01, -2.0220181604551385e-02, -7.9213528947738625e-06, -2.0330353102963979e-05, +4.8799779012262085e-05
14-DEC-2028 02:00:00.0000 ET, -1.0375768659636102e+00, -3.0404079923533112e-01, +9.0650378361877837e-03, -6.4456123588923516e-06, -1.9897244102445854e-05, +4.8810631859772040e-05
14-DEC-2028 02:10:00.0000 ET, -1.0410075758330284e+00, -3.1584712688480776e-01, +3.8344360747921413e-02, -4.9941838234238805e-06, -1.9455868753959341e-05, +4.8780403876848581e-05
14-DEC-2028 02:20:00.0000 ET, -1.0435748500475663e+00, -3.2738634183917181e-01, +6.7593638190976857e-02, -3.5675699137178862e-06, -1.9006992507965924e-05, +4.8710752887797529e-05
14-DEC-2028 02:30:00.0000 ET, -1.0452937065725649e+00, -3.3865416272094562e-01, +9.6789702398495159e-02, -2.1661876083549856e-06, -1.8551339049791002e-05, +4.8603291244730232e-05
14-DEC-2028 02:40:00.0000 ET, -1.0461793896922666e+00, -3.4964673018525483e-01, +1.2591033888682099e-01, -7.9037549169606893e-07, -1.8089591729915259e-05, +4.8459583994371821e-05
14-DEC-2028 02:50:00.0000 ET, -1.0462473250390523e+00, -3.6036058317843533e-01, +1.5493425769157779e-01, +5.5959941093689328e-07, -1.7622395074814174e-05, +4.8281147590473108e-05
14-DEC-2028 03:00:00.0000 ET, -1.0455130786137028e+00, -3.7079263609870816e-01, +1.8384106390423613e-01, +1.8835351640680342e-06, -1.7150356301102222e-05, +4.8069448898811660e-05
14-DEC-2028 03:10:00.0000 ET, -1.0439923195454721e+00, -3.8094015690050886e-01, +2.1261122781971017e-01, +3.1812890410491320e-06, -1.6674047050932747e-05, +4.7825905276370207e-05
14-DEC-2028 03:20:00.0000 ET, -1.0417007863539396e+00, -3.9080074615142446e-01, +2.4122605490575141e-01, +4.4527715483659060e-06, -1.6194004646508582e-05, +4.7551883238213395e-05
14-DEC-2028 03:30:00.0000 ET, -1.0386542564824528e+00, -4.0037231704188203e-01, +2.6966765577492058e-01, +5.6979415209608877e-06, -1.5710734037783797e-05, +4.7248699892254082e-05
14-DEC-2028 03:40:00.0000 ET, -1.0348685188788505e+00, -4.0965307634303794e-01, +2.9791891632286116e-01, +6.9168010332558220e-06, -1.5224709180255465e-05, +4.6917622645921813e-05
14-DEC-2028 03:50:00.0000 ET, -1.0303593494000203e+00, -4.1864150630597829e-01, +3.2596346819006600e-01, +8.1093909083140496e-06, -1.4736374632623627e-05, +4.6559869995525985e-05
14-DEC-2028 04:00:00.0000 ET, -1.0251424888475376e+00, -4.2733634747561844e-01, +3.5378565962555852e-01, +9.2757865111326980e-06, -1.4246147072299540e-05, +4.6176612312626227e-05
14-DEC-2028 04:10:00.0000 ET, -1.0192336234165482e+00, -4.3573658241167612e-01, +3.8137052690421058e-01, +1.0416093865420805e-05, -1.3754416774555793e-05, +4.5768972786270868e-05
14-DEC-2028 04:20:00.0000 ET, -1.0126483673953355e+00, -4.4384142027744233e-01, +4.0870376631765715e-01, +1.1530446079017911e-05, -1.3261549052287604e-05, +4.5338028501478770e-05
14-DEC-2028 04:30:00.0000 ET, -1.0054022479115978e+00, -4.5165028228417947e-01, +4.3577170686769767e-01, +1.2619000130259990e-05, -1.2767885675804631e-05, +4.4884811751089537e-05
14-DEC-2028 04:40:00.0000 ET, -9.9751069160718131e-01, -4.5916278794071719e-01, +4.6256128361604820e-01, +1.3681933349435598e-05, -1.2273746023386393e-05, +4.4410310350020548e-05
14-DEC-2028 04:50:00.0000 ET, -9.8898901298461483e-01, -4.6637874211856278e-01, +4.8906001192536885e-01, +1.4719441705248689e-05, -1.1779428780063893e-05, +4.3915470931446260e-05
14-DEC-2028 05:00:00.0000 ET, -9.7985240443817834e-01, -4.7329812283886397e-01, +5.1525596231984672e-01, +1.5731736114071332e-05, -1.1285212730186280e-05, +4.3401198123205897e-05
14-DEC-2028 05:10:00.0000 ET, -9.7011592767175647e-01, -4.7992106981230809e-01, +5.4113773629190565e-01, +1.6719040769115636e-05, -1.0791358188555768e-05, +4.2868357132170947e-05
14-DEC-2028 05:20:00.0000 ET, -9.5979450649294940e-01, -4.8624787365695954e-01, +5.6669444285438864e-01, +1.7681590836761903e-05, -1.0298108061817875e-05, +4.2317774787993415e-05
14-DEC-2028 05:30:00.0000 ET, -9.4890292078766258e-01, -4.9227896578770403e-01, +5.9191567597894212e-01, +1.8619630546170225e-05, -9.8056889313117824e-06, +4.1750240964432081e-05
14-DEC-2028 05:40:00.0000 ET, -9.3745580164103859e-01, -4.9801490892534617e-01, +6.1679149280322842e-01, +1.9533411429342006e-05, -9.3143120775746225e-06, +4.1166509959975505e-05
14-DEC-2028 05:50:00.0000 ET, -9.2546762742363775e-01, -5.0345638821494187e-01, +6.4131239272499396e-01, +2.0423190700385937e-05, -8.8241744488216217e-06, +4.0567301835262852e-05
14-DEC-2028 06:00:00.0000 ET, -9.1295272083016576e-01, -5.0860420290469599e-01, +6.6546929725753090e-01, +2.1289229668971103e-05, -8.3354595664099099e-06, +3.9953303601887027e-05
14-DEC-2028 06:10:00.0000 ET, -8.9992524669507579e-01, -5.1345925857413366e-01, +6.8925353075823126e-01, +2.2131793401057806e-05, -7.8483385482287272e-06, +3.9325171760438216e-05
14-DEC-2028 06:20:00.0000 ET, -8.8639921064114457e-01, -5.1802255986050083e-01, +7.1265680184195523e-01, +2.2951147423467423e-05, -7.3629706144877266e-06, +3.8683530976136183e-05
14-DEC-2028 06:30:00.0000 ET, -8.7238845830917700e-01, -5.2229520368509985e-01, +7.3567118568987899e-01, +2.3747558822985036e-05, -6.8795042094140884e-06, +3.8028978067405938e-05
14-DEC-2028 06:40:00.0000 ET, -8.5790667525203435e-01, -5.2627837292885571e-01, +7.5828910704450503e-01, +2.4521294192571503e-05, -6.3980775744724292e-06, +3.7362081885737908e-05
14-DEC-2028 06:50:00.0000 ET, -8.4296738738470789e-01, -5.2997333054190998e-01, +7.8050332393702648e-01, +2.5272618964622979e-05, -5.9188194833594643e-06, +3.6683384781605728e-05
14-DEC-2028 07:00:00.0000 ET, -8.2758396189452688e-01, -5.3338141406625061e-01, +8.0230691216738215e-01, +2.6001796646741054e-05, -5.4418499066070767e-06, +3.5993403794865857e-05
14-DEC-2028 07:10:00.0000 ET, -8.1176960863193703e-01, -5.3650403054185192e-01, +8.2369325043793906e-01, +2.6709088108109592e-05, -4.9672806373387342e-06, +3.5292631778579058e-05
14-DEC-2028 07:20:00.0000 ET, -7.9553738185417044e-01, -5.3934265178104379e-01, +8.4465600620338610e-01, +2.7394750985284842e-05, -4.4952158835769047e-06, +3.4581538528115107e-05
14-DEC-2028 07:30:00.0000 ET, -7.7890018238871117e-01, -5.4189880998419271e-01, +8.6518912210669430e-01, +2.8059038994654643e-05, -4.0257528228420861e-06, +3.3860571728104751e-05
14-DEC-2028 07:40:00.0000 ET, -7.6187076001780951e-01, -5.4417409368446246e-01, +8.8528680313116581e-01, +2.8702201822919600e-05, -3.5589821375669997e-06, +3.3130158323740148e-05
14-DEC-2028 07:50:00.0000 ET, -7.4446171626903390e-01, -5.4617014399564645e-01, +9.0494350424339309e-01, +2.9324484041410990e-05, -3.0949884978082792e-06, +3.2390704938435594e-05
14-DEC-2028 08:00:00.0000 ET, -7.2668550732774539e-01, -5.4788865115259189e-01, +9.2415391873286923e-01, +2.9926125282683114e-05, -2.6338510421405854e-06, +3.1642599330161962e-05
14-DEC-2028 08:10:00.0000 ET, -7.0855444726276062e-01, -5.4933135132291067e-01, +9.4291296703086003e-01, +3.0507359663929726e-05, -2.1756438141705868e-06, +3.0886211101796859e-05
14-DEC-2028 08:20:00.0000 ET, -6.9008071140277749e-01, -5.5050002367705653e-01, +9.6121578610711267e-01, +3.1068415485315696e-05, -1.7204361808062574e-06, +3.0121892588110349e-05
14-DEC-2028 08:30:00.0000 ET, -6.7127633990085478e-01, -5.5139648770161920e-01, +9.7905771937142472e-01, +3.1609514993401577e-05, -1.2682932258830737e-06, +2.9349979728398900e-05
14-DEC-2028 08:40:00.0000 ET, -6.5215324144166653e-01, -5.5202260074210929e-01, +9.9643430707962510e-01, +3.2130874131583278e-05, -8.1927612225374389e-07, +2.8570792868659571e-05
14-DEC-2028 08:50:00.0000 ET, -6.3272319707905100e-01, -5.5238025576237848e-01, +1.0133412772186190e+00, +3.2632702361719242e-05, -3.7344248161933968e-07, +2.7784637561184182e-05
14-DEC-2028 09:00:00.0000 ET, -6.1299786419461244e-01, -5.5247137930921320e-01, +1.0297745368464626e+00, +3.3115202496889574e-05, +6.9153315102191840e-08, +2.6991805319557692e-05
14-DEC-2028 09:10:00.0000 ET, -5.9298878056401061e-01, -5.5229792967152580e-01, +1.0457301638692245e+00, +3.3578570253930227e-05, +5.0845978122865897e-07, +2.6192574157388662e-05
14-DEC-2028 09:20:00.0000 ET, -5.7270736846733106e-01, -5.5186189521975548e-01, +1.0612043992677755e+00, +3.4022994891453448e-05, +9.4442808474588507e-07, +2.5387209762144177e-05
14-DEC-2028 09:30:00.0000 ET, -5.5216493892097418e-01, -5.5116529292200567e-01, +1.0761936397004510e+00, +3.4448658161152456e-05, +1.3770116968973096e-06, +2.4575965574674850e-05
14-DEC-2028 09:40:00.0000 ET, -5.3137269594865699e-01, -5.5021016702317627e-01, +1.0906944305121797e+00, +3.4855734817867325e-05, +1.8061661711466836e-06, +2.3759083805404010e-05
14-DEC-2028 09:50:00.0000 ET, -5.1034174091464601e-01, -5.4899858788100209e-01, +1.1047034591139666e+00, +3.5244392354053174e-05, +2.2318488760053907e-06, +2.2936795932705644e-05
14-DEC-2028 10:00:00.0000 ET, -4.8908307686444563e-01, -5.4753265094603176e-01, +1.1182175487426720e+00, +3.5614790939727933e-05, +2.6540187551101718e-06, +2.2109323296994717e-05
14-DEC-2028 10:10:00.0000 ET, -4.6760761297025866e-01, -5.4581447588988241e-01, +1.1312336525318611e+00, +3.5967083364495994e-05, +3.0726360971757398e-06, +2.1276877669301969e-05
14-DEC-2028 10:20:00.0000 ET, -4.4592616893791365e-01, -5.4384620585993837e-01, +1.1437488479529883e+00, +3.6301414991211070e-05, +3.4876623177563670e-06, +2.0439661797002218e-05
14-DEC-2028 10:30:00.0000 ET, -4.2404947946714938e-01, -5.4163000686471530e-01, +1.1557603315619827e+00, +3.6617923651059512e-05, +3.8990597407599467e-06, +1.9597869901302974e-05
14-DEC-2028 10:40:00.0000 ET, -4.0198819876105885e-01, -5.3916806728582622e-01, +1.1672654140434846e+00, +3.6916740293302330e-05, +4.3067914997363924e-06, +1.8751688474904566e-05
14-DEC-2028 10:50:00.0000 ET, -3.7975290496885633e-01, -5.3646259749495273e-01, +1.1782615155899292e+00, +3.7197987299743509e-05, +4.7108211040790106e-06, +1.7901296053045018e-05
14-DEC-2028 11:00:00.0000 ET, -3.5735410473957407e-01, -5.3351582959703969e-01, +1.1887461615257116e+00, +3.7461780355879076e-05, +5.1111125322577024e-06, +1.7046864502100571e-05
14-DEC-2028 11:10:00.0000 ET, -3.3480223770475825e-01, -5.3033001726916318e-01, +1.1987169782441582e+00, +3.7708227347509991e-05, +5.5076298962549709e-06, +1.6188559006089307e-05
14-DEC-2028 11:20:00.0000 ET, -3.1210768100773084e-01, -5.2690743570878995e-01, +1.2081716893969776e+00, +3.7937428661779812e-05, +5.9003373186197335e-06, +1.5326538640098953e-05
14-DEC-2028 11:30:00.0000 ET, -2.8928075382749496e-01, -5.2325038168037752e-01, +1.2171081123491072e+00, +3.8149477139805337e-05, +6.2891987625739659e-06, +1.4460956782142223e-05
14-DEC-2028 11:40:00.0000 ET, -2.6633172189958643e-01, -5.1936117365730672e-01, +1.2255241548888087e+00, +3.8344458070138852e-05, +6.6741778731488653e-06, +1.3591961528772712e-05
14-DEC-2028 11:50:00.0000 ET, -2.4327080204255416e-01, -5.1524215205789570e-01, +1.2334178121823214e+00, +3.8522449243936080e-05, +7.0552378349246081e-06, +1.2719696116701804e-05
14-DEC-2028 12:00:00.0000 ET, -2.2010816669587585e-01, -5.1089567957445459e-01, +1.2407871639653654e+00, +3.8683520910067030e-05, +7.4323412149749338e-06, +1.1844299301473885e-05
14-DEC-2028 12:10:00.0000 ET, -1.9685394842019308e-01, -5.0632414158310501e-01, +1.2476303719788506e+00, +3.8827735455269852e-05, +7.8054497486543468e-06, +1.0965905662942886e-05
14-DEC-2028 12:20:00.0000 ET, -1.7351824445485023e-01, -5.0152994665170714e-01, +1.2539456776170133e+00, +3.8955148337575447e-05, +8.1745243933789059e-06, +1.0084646223346641e-05
14-DEC-2028 12:30:00.0000 ET, -1.5011112121083417e-01, -4.9651552711896968e-01, +1.2597313998159998e+00, +3.9065807002580225e-05, +8.5395249617636658e-06, +9.2006485330864188e-06
14-DEC-2028 12:40:00.0000 ET, -1.2664261883089140e-01, -4.9128333977123712e-01, +1.2649859331454196e+00, +3.9159751514715220e-05, +8.9004101166972193e-06, +8.3140371972716152e-06
14-DEC-2028 12:50:00.0000 ET, -1.0312275567511911e-01, -4.8583586658449385e-01, +1.2697077461323327e+00, +3.9237014367918284e-05, +9.2571371958453738e-06, +7.4249341841732049e-06
14-DEC-2028 13:00:00.0000 ET, -7.9561532878318478e-02, -4.8017561556338589e-01, +1.2738953797825381e+00, +3.9297620524767962e-05, +9.6096620863126064e-06, +6.5334591871358155e-06
14-DEC-2028 13:10:00.0000 ET, -5.5968938851858600e-02, -4.7430512164719318e-01, +1.2775474463231731e+00, +3.9341587396355028e-05, +9.9579390877249052e-06, +5.6397299686703646e-06
14-DEC-2028 13:20:00.0000 ET, -3.2354953834719077e-02, -4.6822694770683360e-01, +1.2806626281450615e+00, +3.9368924856469688e-05, +1.0301920784073314e-05, +4.7438627092599313e-06
14-DEC-2028 13:30:00.0000 ET, -8.7295543963500696e-03, -4.6194368560846744e-01, +1.2832396769593439e+00, +3.9379635347823245e-05, +1.0641557942135214e-05, +3.8459723604747770e-06
14-DEC-2028 13:40:00.0000 ET, +1.4897281990662432e-02, -4.5545795737347267e-01, +1.2852774131511930e+00, +3.9373713213456370e-05, +1.0976799201135238e-05, +2.9461729209703917e-06
14-DEC-2028 13:50:00.0000 ET, +3.8515572464382510e-02, -4.4877241639379634e-01, +1.2867747253491362e+00, +3.9351146040173406e-05, +1.1307591303047337e-05, +2.0445779167144725e-06
14-DEC-2028 14:00:00.0000 ET, +6.2115324183757190e-02, -4.4188974875326364e-01, +1.2877305701894453e+00, +3.9311913331284921e-05, +1.1633878606284639e-05, +1.1413006073955821e-06
14-DEC-2028 14:10:00.0000 ET, +8.5686529801853401e-02, -4.3481267461063694e-01, +1.2881439722939629e+00, +3.9255987072003156e-05, +1.1955603104618314e-05, +2.3645439397644961e-07
14-DEC-2028 14:20:00.0000 ET, +1.0921916289766873e-01, -4.2754394967313308e-01, +1.2880140244525706e+00, +3.9183331695232879e-05, +1.2272704287033245e-05, -6.6984684010446638e-07
14-DEC-2028 14:30:00.0000 ET, +1.3270317342386734e-01, -4.2008636674505162e-01, +1.2873398880162801e+00, +3.9093904001881416e-05, +1.2585118981699228e-05, -1.5774883824257519e-06
14-DEC-2028 14:40:00.0000 ET, +1.5612848311824493e-01, -4.1244275736768132e-01, +1.2861207935014909e+00, +3.8987653148024223e-05, +1.2892781216373299e-05, -2.4863543340640685e-06
14-DEC-2028 14:50:00.0000 ET, +1.7948498093233900e-01, -4.0461599353574540e-01, +1.2843560414098374e+00, +3.8864520687314343e-05, +1.3195622094865015e-05, -3.3963272496806054e-06
14-DEC-2028 15:00:00.0000 ET, +2.0276251843879844e-01, -3.9660898950303664e-01, +1.2820450032660813e+00, +3.8724440529414404e-05, +1.3493569645848786e-05, -4.3072877723022192e-06
14-DEC-2028 15:10:00.0000 ET, +2.2595090520000757e-01, -3.8842470368515880e-01, +1.2791871228810205e+00, +3.8567338616660419e-05, +1.3786548573456303e-05, -5.2191142358572327e-06
14-DEC-2028 15:20:00.0000 ET, +2.4903990421125255e-01, -3.8006614062387961e-01, +1.2757819178373415e+00, +3.8393133689912876e-05, +1.4074480364580867e-05, -6.1316823297840059e-06
14-DEC-2028 15:30:00.0000 ET, +2.7201922721516902e-01, -3.7153635308175925e-01, +1.2718289812157810e+00, +3.8201736431283009e-05, +1.4357282858722562e-05, -7.0448646549087223e-06
14-DEC-2028 15:40:00.0000 ET, +2.9487853011534204e-01, -3.6283844419413391e-01, +1.2673279835532894e+00, +3.7993049854291689e-05, +1.4634870223155594e-05, -7.9585303417187464e-06
14-DEC-2028 15:50:00.0000 ET, +3.1760740828991574e-01, -3.5397556974776329e-01, +1.2622786750557169e+00, +3.7766969264028641e-05, +1.4907152783842596e-05, -8.8725446345961952e-06
14-DEC-2028 16:00:00.0000 ET, +3.4019539198677495e-01, -3.4495094052635561e-01, +1.2566808880539118e+00, +3.7523382185719331e-05, +1.5174036839849372e-05, -9.7867684574557337e-06
14-DEC-2028 16:10:00.0000 ET, +3.6263194161342993e-01, -3.3576782479189804e-01, +1.2505345397349015e+00, +3.7262168357454859e-05, +1.5435424492935832e-05, -1.0701057966980386e-05
14-DEC-2028 16:20:00.0000 ET, +3.8490644311717404e-01, -3.2642955083506064e-01, +1.2438396351299248e+00, +3.6983199768890132e-05, +1.5691213490149705e-05, -1.1615264102703806e-05
14-DEC-2028 16:30:00.0000 ET, +4.0700820328092430e-01, -3.1693950966178441e-01, +1.2365962703962623e+00, +3.6686340523369147e-05, +1.5941296992030156e-05, -1.2529232081926991e-05
14-DEC-2028 16:40:00.0000 ET, +4.2892644507039657e-01, -3.0730115777017009e-01, +1.2288046363814051e+00, +3.6371447289440059e-05, +1.6185563563361408e-05, -1.3442801007699969e-05
14-DEC-2028 16:50:00.0000 ET, +4.5065030296435993e-01, -2.9751802004709316e-01, +1.2204650224927731e+00, +3.6038368410478817e-05, +1.6423896631376298e-05, -1.4355803148381437e-05
14-DEC-2028 17:00:00.0000 ET, +4.7216881828003521e-01, -2.8759369278532176e-01, +1.2115778208853221e+00, +3.5686944857135176e-05, +1.6656174657377026e-05, -1.5268063618777076e-05
14-DEC-2028 17:10:00.0000 ET, +4.9347093453335844e-01, -2.7753184681019960e-01, +1.2021435309706312e+00, +3.5317009747537156e-05, +1.6882270738793531e-05, -1.6179399707575325e-05
14-DEC-2028 17:20:00.0000 ET, +5.1454549279584016e-01, -2.6733623073662865e-01, +1.1921627642721373e+00, +3.4928388476839871e-05, +1.7102052439857114e-05, -1.7089620317487323e-05
14-DEC-2028 17:30:00.0000 ET, +5.3538122707045144e-01, -2.5701067435371111e-01, +1.1816362496382793e+00, +3.4520898776333070e-05, +1.7315381585434917e-05, -1.7998525363563657e-05
14-DEC-2028 17:40:00.0000 ET, +5.5596675971405585e-01, -2.4655909213152938e-01, +1.1705648388218106e+00, +3.4094350757627312e-05, +1.7522114037861083e-05, -1.8905905137266800e-05
14-DEC-2028 17:50:00.0000 ET, +5.7629059688026629e-01, -2.3598548686809989e-01, +1.1589495124527880e+00, +3.3648546987331535e-05, +1.7722099474592572e-05, -1.9811539646778328e-05
14-DEC-2028 18:00:00.0000 ET, +5.9634112400153583e-01, -2.2529395347647679e-01, +1.1467913864212376e+00, +3.3183282606244440e-05, +1.7915181173416131e-05, -2.0715197940053109e-05
14-DEC-2028 18:10:00.0000 ET, +6.1610660134837703e-01, -2.1448868290286754e-01, +1.1340917186766799e+00, +3.2698345070011693e-05, +1.8101195605984818e-05, -2.1616637222257736e-05
14-DEC-2028 18:20:00.0000 ET, +6.3557515963791655e-01, -2.0357396619695334e-01, +1.1208519164793542e+00, +3.2193515131657852e-05, +1.8279972595559878e-05, -2.2515602469145665e-05
14-DEC-2028 18:30:00.0000 ET, +6.5473479572124749e-01, -1.9255419873088730e-01, +1.1070735441186355e+00, +3.1668566034809385e-05, +1.8451334624073591e-05, -2.3411825221244921e-05
14-DEC-2028 18:40:00.0000 ET, +6.7357336837692072e-01, -1.8143388456400866e-01, +1.0927583311139852e+00, +3.1123264201186170e-05, +1.8615096818059846e-05, -2.4305022974744335e-05
14-DEC-2028 18:50:00.0000 ET, +6.9207859419560114e-01, -1.7021764097176162e-01, +1.0779081809367761e+00, +3.0557369314539785e-05, +1.8771066634584620e-05, -2.5194898259773990e-05
14-DEC-2028 19:00:00.0000 ET, +7.1023804362007281e-01, -1.5891020311913517e-01, +1.0625251802537781e+00, +2.9970634547255123e-05, +1.8919043593923281e-05, -2.6081137725454030e-05
14-DEC-2028 19:10:00.0000 ET, +7.2803913709989865e-01, -1.4751642891208350e-01, +1.0466116087500252e+00, +2.9362806822242013e-05, +1.9058819006786092e-05, -2.6963411179310709e-05
14-DEC-2028 19:20:00.0000 ET, +7.4546914145245735e-01, -1.3604130399421677e-01, +1.0301699495195884e+00, +2.8733627136210991e-05, +1.9190175709908894e-05, -2.7841370596706694e-05
14-DEC-2028 19:30:00.0000 ET, +7.6251516638924899e-01, -1.2448994692504034e-01, +1.0132029000894500e+00, +2.8082830855429002e-05, +1.9312887759242140e-05, -2.8714649036351956e-05
14-DEC-2028 19:40:00.0000 ET, +7.7916416128730370e-01, -1.1286761451418292e-01, +9.9571338407475307e-01, +2.7410148311424435e-05, +1.9426720260866076e-05, -2.9582859677873782e-05
14-DEC-2028 19:50:00.0000 ET, +7.9540291220636916e-01, -1.0117970732845194e-01, +9.7770456351285184e-01, +2.6715304833920307e-05, +1.9531428855298350e-05, -3.0445594385209140e-05
14-DEC-2028 20:00:00.0000 ET, +8.1121803918976376e-01, -8.9431775370523825e-02, +9.5917985190588295e-01, +2.5998021739571671e-05, +1.9626759704754554e-05, -3.1302422836694552e-05
14-DEC-2028 20:10:00.0000 ET, +8.2659599390659844e-01, -7.7629523916995513e-02, +9.4014292798804877e-01, +2.5258016608551981e-05, +1.9712449044468286e-05, -3.2152891062438428e-05
14-DEC-2028 20:20:00.0000 ET, +8.4152305764535917e-01, -6.5778819532581134e-02, +9.2059775027316837e-01, +2.4495004028349396e-05, +1.9788222959636235e-05, -3.2996520202114736e-05
14-DEC-2028 20:30:00.0000 ET, +8.5598533972349100e-01, -5.3885696247317094e-02, +9.0054857240243480e-01, +2.3708696313302079e-05, +1.9853797108863481e-05, -3.3832805134589252e-05
14-DEC-2028 20:40:00.0000 ET, +8.6996877636843406e-01, -4.1956361889195937e-02, +8.7999995932001096e-01, +2.2898804315668938e-05, +1.9908876457214205e-05, -3.4661213053932019e-05
14-DEC-2028 20:50:00.0000 ET, +8.8345913010659383e-01, -2.9997204578478764e-02, +8.5895680432597032e-01, +2.2065038349887833e-05, +1.9953155030365695e-05, -3.5481182004646713e-05
14-DEC-2028 21:00:00.0000 ET, +8.9644198972603550e-01, -1.8014799374041601e-02, +8.3742434703759461e-01, +2.1207109224246193e-05, +1.9986315684791826e-05, -3.6292119366826676e-05
14-DEC-2028 21:10:00.0000 ET, +9.0890277088760518e-01, -6.0159150571869047e-03, +8.1540819228431116e-01, +2.0324729074639999e-05, +2.0008029673123776e-05, -3.7093399945001601e-05
14-DEC-2028 21:20:00.0000 ET, +9.2082671745801292e-01, +5.9924789598362338e-03, +7.9291432996573297e-01, +1.9417613347669360e-05, +2.0017956946805731e-05, -3.7884365097945181e-05
14-DEC-2028 21:30:00.0000 ET, +9.3219890361264957e-01, +1.8003205591864413e-02, +7.6994915593949420e-01, +1.8485481357319550e-05, +2.0015745390076828e-05, -3.8664320147421378e-05
14-DEC-2028 21:40:00.0000 ET, +9.4300423682745849e-01, +3.0008872944464082e-02, +7.4651949393559758e-01, +1.7528058315625243e-05, +2.0001031010776507e-05, -3.9432533152979798e-05
14-DEC-2028 21:50:00.0000 ET, +9.5322746184687257e-01, +4.2001867099322521e-02, +7.2263261852965421e-01, +1.6545076862469204e-05, +1.9973437698637090e-05, -4.0188232922170838e-05
14-DEC-2028 22:00:00.0000 ET, +9.6285316570033253e-01, +5.3974344821463571e-02, +6.9829627923932691e-01, +1.5536278978154100e-05, +1.9932577172732122e-05, -4.0930607208821333e-05
14-DEC-2028 22:10:00.0000 ET, +9.7186578391887746e-01, +6.5918226247360767e-02, +6.7351872571407345e-01, +1.4501418037078939e-05, +1.9878048942031026e-05, -4.1658800821661886e-05
14-DEC-2028 22:20:00.0000 ET, +9.8024960802478278e-01, +7.7825187548352659e-02, +6.4830873409905143e-01, +1.3440261036276047e-05, +1.9809440292491783e-05, -4.2371913650890971e-05
