# Sun->Jupiter Barycenter in EME2000 (km, km/sec)
# columns: epoch, x, y, z, dx, dy, dz
01-JUL-2028 11:20:00.0000 ET, -8.1448415909633136e+08, -1.5109935726340095e+07, +1.3350290824515602e+07, -1.5681508409608646e-02, -1.1458861075623686e+01, -4.9111786694318198e+00
01-JUL-2028 11:30:00.0000 ET, -8.1448416846923113e+08, -1.5116811042311851e+07, +1.3347344116726553e+07, -1.5561490620751439e-02, -1.1458858830065040e+01, -4.9111806273131302e+00
01-JUL-2028 11:40:00.0000 ET, -8.1448417777012014e+08, -1.5123686356935969e+07, +1.3344397407762909e+07, -1.5441472875051009e-02, -1.1458856583497271e+01, -4.9111825847608781e+00
01-JUL-2028 11:50:00.0000 ET, -8.1448418699899852e+08, -1.5130561670211846e+07, +1.3341450697624927e+07, -1.5321455172515690e-02, -1.1458854335920378e+01, -4.9111845417750652e+00
01-JUL-2028 12:00:00.0000 ET, -8.1448419615586638e+08, -1.5137436982138872e+07, +1.3338503986312868e+07, -1.5201437513153804e-02, -1.1458852087334364e+01, -4.9111864983556943e+00
01-JUL-2028 12:10:00.0000 ET, -8.1448420524072349e+08, -1.5144312292716445e+07, +1.3335557273826988e+07, -1.5081419896973675e-02, -1.1458849837739235e+01, -4.9111884545027635e+00
01-JUL-2028 12:20:00.0000 ET, -8.1448421425357020e+08, -1.5151187601943959e+07, +1.3332610560167549e+07, -1.4961402323983632e-02, -1.1458847587134990e+01, -4.9111904102162756e+00
01-JUL-2028 12:30:00.0000 ET, -8.1448422319440639e+08, -1.5158062909820808e+07, +1.3329663845334815e+07, -1.4841384794191996e-02, -1.1458845335521637e+01, -4.9111923654962331e+00
01-JUL-2028 12:40:00.0000 ET, -8.1448423206323195e+08, -1.5164938216346383e+07, +1.3326717129329041e+07, -1.4721367307607092e-02, -1.1458843082899174e+01, -4.9111943203426343e+00
01-JUL-2028 12:50:00.0000 ET, -8.1448424086004710e+08, -1.5171813521520086e+07, +1.3323770412150491e+07, -1.4601349864237230e-02, -1.1458840829267604e+01, -4.9111962747554818e+00
01-JUL-2028 13:00:00.0000 ET, -8.1448424958485174e+08, -1.5178688825341303e+07, +1.3320823693799421e+07, -1.4481332464090741e-02, -1.1458838574626931e+01, -4.9111982287347775e+00
01-JUL-2028 13:10:00.0000 ET, -8.1448425823764610e+08, -1.5185564127809433e+07, +1.3317876974276094e+07, -1.4361315107175931e-02, -1.1458836318977159e+01, -4.9112001822805222e+00
01-JUL-2028 13:20:00.0000 ET, -8.1448426681842983e+08, -1.5192439428923871e+07, +1.3314930253580771e+07, -1.4241297793501121e-02, -1.1458834062318289e+01, -4.9112021353927160e+00
01-JUL-2028 13:30:00.0000 ET, -8.1448427532720351e+08, -1.5199314728684014e+07, +1.3311983531713711e+07, -1.4121280523074629e-02, -1.1458831804650325e+01, -4.9112040880713623e+00
01-JUL-2028 13:40:00.0000 ET, -8.1448428376396668e+08, -1.5206190027089253e+07, +1.3309036808675172e+07, -1.4001263295904749e-02, -1.1458829545973270e+01, -4.9112060403164612e+00
01-JUL-2028 13:50:00.0000 ET, -8.1448429212871933e+08, -1.5213065324138978e+07, +1.3306090084465418e+07, -1.3881246111999807e-02, -1.1458827286287125e+01, -4.9112079921280127e+00
01-JUL-2028 14:00:00.0000 ET, -8.1448430042146182e+08, -1.5219940619832594e+07, +1.3303143359084705e+07, -1.3761228971368111e-02, -1.1458825025591898e+01, -4.9112099435060204e+00
01-JUL-2028 14:10:00.0000 ET, -8.1448430864219427e+08, -1.5226815914169488e+07, +1.3300196632533295e+07, -1.3641211874017966e-02, -1.1458822763887584e+01, -4.9112118944504841e+00
01-JUL-2028 14:20:00.0000 ET, -8.1448431679091620e+08, -1.5233691207149057e+07, +1.3297249904811453e+07, -1.3521194819957668e-02, -1.1458820501174191e+01, -4.9112138449614049e+00
01-JUL-2028 14:30:00.0000 ET, -8.1448432486762798e+08, -1.5240566498770695e+07, +1.3294303175919430e+07, -1.3401177809195529e-02, -1.1458818237451718e+01, -4.9112157950387836e+00
01-JUL-2028 14:40:00.0000 ET, -8.1448433287232959e+08, -1.5247441789033799e+07, +1.3291356445857493e+07, -1.3281160841739845e-02, -1.1458815972720174e+01, -4.9112177446826228e+00
01-JUL-2028 14:50:00.0000 ET, -8.1448434080502105e+08, -1.5254317077937758e+07, +1.3288409714625899e+07, -1.3161143917598934e-02, -1.1458813706979557e+01, -4.9112196938929227e+00
01-JUL-2028 15:00:00.0000 ET, -8.1448434866570234e+08, -1.5261192365481973e+07, +1.3285462982224906e+07, -1.3041127036781074e-02, -1.1458811440229871e+01, -4.9112216426696849e+00
01-JUL-2028 15:10:00.0000 ET, -8.1448435645437348e+08, -1.5268067651665833e+07, +1.3282516248654781e+07, -1.2921110199294573e-02, -1.1458809172471119e+01, -4.9112235910129112e+00
01-JUL-2028 15:20:00.0000 ET, -8.1448436417103457e+08, -1.5274942936488735e+07, +1.3279569513915779e+07, -1.2801093405147720e-02, -1.1458806903703302e+01, -4.9112255389226007e+00
01-JUL-2028 15:30:00.0000 ET, -8.1448437181568551e+08, -1.5281818219950074e+07, +1.3276622778008159e+07, -1.2681076654348826e-02, -1.1458804633926428e+01, -4.9112274863987579e+00
01-JUL-2028 15:40:00.0000 ET, -8.1448437938832653e+08, -1.5288693502049243e+07, +1.3273676040932186e+07, -1.2561059946906159e-02, -1.1458802363140492e+01, -4.9112294334413811e+00
01-JUL-2028 15:50:00.0000 ET, -8.1448438688895750e+08, -1.5295568782785639e+07, +1.3270729302688116e+07, -1.2441043282828025e-02, -1.1458800091345505e+01, -4.9112313800504728e+00
01-JUL-2028 16:00:00.0000 ET, -8.1448439431757855e+08, -1.5302444062158659e+07, +1.3267782563276213e+07, -1.2321026662122713e-02, -1.1458797818541466e+01, -4.9112333262260348e+00
01-JUL-2028 16:10:00.0000 ET, -8.1448440167418945e+08, -1.5309319340167688e+07, +1.3264835822696734e+07, -1.2201010084798503e-02, -1.1458795544728375e+01, -4.9112352719680663e+00
01-JUL-2028 16:20:00.0000 ET, -8.1448440895879054e+08, -1.5316194616812129e+07, +1.3261889080949938e+07, -1.2080993550863691e-02, -1.1458793269906238e+01, -4.9112372172765708e+00
01-JUL-2028 16:30:00.0000 ET, -8.1448441617138171e+08, -1.5323069892091377e+07, +1.3258942338036088e+07, -1.1960977060326552e-02, -1.1458790994075063e+01, -4.9112391621515474e+00
01-JUL-2028 16:40:00.0000 ET, -8.1448442331196320e+08, -1.5329945166004818e+07, +1.3255995593955444e+07, -1.1840960613195377e-02, -1.1458788717234841e+01, -4.9112411065930006e+00
01-JUL-2028 16:50:00.0000 ET, -8.1448443038053453e+08, -1.5336820438551854e+07, +1.3253048848708263e+07, -1.1720944209478442e-02, -1.1458786439385580e+01, -4.9112430506009277e+00
01-JUL-2028 17:00:00.0000 ET, -8.1448443737709618e+08, -1.5343695709731879e+07, +1.3250102102294808e+07, -1.1600927849184020e-02, -1.1458784160527291e+01, -4.9112449941753313e+00
01-JUL-2028 17:10:00.0000 ET, -8.1448444430164802e+08, -1.5350570979544286e+07, +1.3247155354715340e+07, -1.1480911532320403e-02, -1.1458781880659963e+01, -4.9112469373162133e+00
01-JUL-2028 17:20:00.0000 ET, -8.1448445115419006e+08, -1.5357446247988470e+07, +1.3244208605970114e+07, -1.1360895258895849e-02, -1.1458779599783609e+01, -4.9112488800235763e+00
01-JUL-2028 17:30:00.0000 ET, -8.1448445793472219e+08, -1.5364321515063824e+07, +1.3241261856059399e+07, -1.1240879028918653e-02, -1.1458777317898230e+01, -4.9112508222974194e+00
01-JUL-2028 17:40:00.0000 ET, -8.1448446464324486e+08, -1.5371196780769745e+07, +1.3238315104983445e+07, -1.1120862842397078e-02, -1.1458775035003827e+01, -4.9112527641377444e+00
01-JUL-2028 17:50:00.0000 ET, -8.1448447127975774e+08, -1.5378072045105627e+07, +1.3235368352742519e+07, -1.1000846699339394e-02, -1.1458772751100401e+01, -4.9112547055445503e+00
01-JUL-2028 18:00:00.0000 ET, -8.1448447784426081e+08, -1.5384947308070865e+07, +1.3232421599336877e+07, -1.0880830599753864e-02, -1.1458770466187957e+01, -4.9112566465178427e+00
01-JUL-2028 18:10:00.0000 ET, -8.1448448433675444e+08, -1.5391822569664851e+07, +1.3229474844766784e+07, -1.0760814543648769e-02, -1.1458768180266500e+01, -4.9112585870576195e+00
01-JUL-2028 18:20:00.0000 ET, -8.1448449075723839e+08, -1.5398697829886980e+07, +1.3226528089032495e+07, -1.0640798531032374e-02, -1.1458765893336029e+01, -4.9112605271638836e+00
01-JUL-2028 18:30:00.0000 ET, -8.1448449710571253e+08, -1.5405573088736653e+07, +1.3223581332134275e+07, -1.0520782561912929e-02, -1.1458763605396546e+01, -4.9112624668366358e+00
01-JUL-2028 18:40:00.0000 ET, -8.1448450338217735e+08, -1.5412448346213255e+07, +1.3220634574072378e+07, -1.0400766636298717e-02, -1.1458761316448060e+01, -4.9112644060758761e+00
01-JUL-2028 18:50:00.0000 ET, -8.1448450958663273e+08, -1.5419323602316188e+07, +1.3217687814847071e+07, -1.0280750754197980e-02, -1.1458759026490570e+01, -4.9112663448816081e+00
01-JUL-2028 19:00:00.0000 ET, -8.1448451571907830e+08, -1.5426198857044842e+07, +1.3214741054458607e+07, -1.0160734915618993e-02, -1.1458756735524078e+01, -4.9112682832538308e+00
01-JUL-2028 19:10:00.0000 ET, -8.1448452177951455e+08, -1.5433074110398615e+07, +1.3211794292907253e+07, -1.0040719120570002e-02, -1.1458754443548591e+01, -4.9112702211925470e+00
01-JUL-2028 19:20:00.0000 ET, -8.1448452776794124e+08, -1.5439949362376900e+07, +1.3208847530193266e+07, -9.9207033690592722e-03, -1.1458752150564106e+01, -4.9112721586977575e+00
01-JUL-2028 19:30:00.0000 ET, -8.1448453368435860e+08, -1.5446824612979088e+07, +1.3205900766316902e+07, -9.8006876610950561e-03, -1.1458749856570629e+01, -4.9112740957694623e+00
01-JUL-2028 19:40:00.0000 ET, -8.1448453952876651e+08, -1.5453699862204581e+07, +1.3202954001278426e+07, -9.6806719966855970e-03, -1.1458747561568163e+01, -4.9112760324076641e+00
01-JUL-2028 19:50:00.0000 ET, -8.1448454530116498e+08, -1.5460575110052772e+07, +1.3200007235078100e+07, -9.5606563758391661e-03, -1.1458745265556709e+01, -4.9112779686123638e+00
01-JUL-2028 20:00:00.0000 ET, -8.1448455100155425e+08, -1.5467450356523048e+07, +1.3197060467716180e+07, -9.4406407985639929e-03, -1.1458742968536272e+01, -4.9112799043835622e+00
01-JUL-2028 20:10:00.0000 ET, -8.1448455662993395e+08, -1.5474325601614811e+07, +1.3194113699192924e+07, -9.3206252648683364e-03, -1.1458740670506852e+01, -4.9112818397212621e+00
01-JUL-2028 20:20:00.0000 ET, -8.1448456218630457e+08, -1.5481200845327454e+07, +1.3191166929508599e+07, -9.2006097747604279e-03, -1.1458738371468458e+01, -4.9112837746254625e+00
01-JUL-2028 20:30:00.0000 ET, -8.1448456767066574e+08, -1.5488076087660372e+07, +1.3188220158663461e+07, -9.0805943282485299e-03, -1.1458736071421086e+01, -4.9112857090961652e+00
01-JUL-2028 20:40:00.0000 ET, -8.1448457308301759e+08, -1.5494951328612959e+07, +1.3185273386657771e+07, -8.9605789253408789e-03, -1.1458733770364741e+01, -4.9112876431333730e+00
01-JUL-2028 20:50:00.0000 ET, -8.1448457842336035e+08, -1.5501826568184607e+07, +1.3182326613491789e+07, -8.8405635660457164e-03, -1.1458731468299426e+01, -4.9112895767370848e+00
01-JUL-2028 21:00:00.0000 ET, -8.1448458369169390e+08, -1.5508701806374716e+07, +1.3179379839165773e+07, -8.7205482503712808e-03, -1.1458729165225147e+01, -4.9112915099073042e+00
01-JUL-2028 21:10:00.0000 ET, -8.1448458888801837e+08, -1.5515577043182677e+07, +1.3176433063679986e+07, -8.6005329783258068e-03, -1.1458726861141901e+01, -4.9112934426440304e+00
01-JUL-2028 21:20:00.0000 ET, -8.1448459401233351e+08, -1.5522452278607883e+07, +1.3173486287034687e+07, -8.4805177499175308e-03, -1.1458724556049697e+01, -4.9112953749472661e+00
01-JUL-2028 21:30:00.0000 ET, -8.1448459906463969e+08, -1.5529327512649734e+07, +1.3170539509230135e+07, -8.3605025651546927e-03, -1.1458722249948535e+01, -4.9112973068170112e+00
01-JUL-2028 21:40:00.0000 ET, -8.1448460404493666e+08, -1.5536202745307621e+07, +1.3167592730266593e+07, -8.2404874240455204e-03, -1.1458719942838414e+01, -4.9112992382532692e+00
01-JUL-2028 21:50:00.0000 ET, -8.1448460895322454e+08, -1.5543077976580938e+07, +1.3164645950144319e+07, -8.1204723265982451e-03, -1.1458717634719342e+01, -4.9113011692560375e+00
01-JUL-2028 22:00:00.0000 ET, -8.1448461378950334e+08, -1.5549953206469083e+07, +1.3161699168863572e+07, -8.0004572728210911e-03, -1.1458715325591319e+01, -4.9113030998253215e+00
01-JUL-2028 22:10:00.0000 ET, -8.1448461855377328e+08, -1.5556828434971446e+07, +1.3158752386424616e+07, -7.8804422627222967e-03, -1.1458713015454354e+01, -4.9113050299611194e+00
01-JUL-2028 22:20:00.0000 ET, -8.1448462324603415e+08, -1.5563703662087426e+07, +1.3155805602827705e+07, -7.7604272963100723e-03, -1.1458710704308441e+01, -4.9113069596634347e+00
01-JUL-2028 22:30:00.0000 ET, -8.1448462786628592e+08, -1.5570578887816414e+07, +1.3152858818073105e+07, -7.6404123735926673e-03, -1.1458708392153586e+01, -4.9113088889322674e+00
01-JUL-2028 22:40:00.0000 ET, -8.1448463241452897e+08, -1.5577454112157809e+07, +1.3149912032161074e+07, -7.5203974945782757e-03, -1.1458706078989794e+01, -4.9113108177676184e+00
01-JUL-2028 22:50:00.0000 ET, -8.1448463689076304e+08, -1.5584329335111002e+07, +1.3146965245091872e+07, -7.4003826592751384e-03, -1.1458703764817068e+01, -4.9113127461694903e+00
01-JUL-2028 23:00:00.0000 ET, -8.1448464129498827e+08, -1.5591204556675388e+07, +1.3144018456865760e+07, -7.2803678676914597e-03, -1.1458701449635408e+01, -4.9113146741378824e+00
