# Apophis->SpacecraftX in EME2000 (km, km/sec)
# columns: epoch, x, y, z, dx, dy, dz
01-JUL-2028 14:40:00.0000 ET, -2.4960157748814242e+00, +5.4953483455667573e-01, +2.1262450825320762e+00, -1.4595744320948709e-05, +1.5391863842619305e-05, -2.1112135092178340e-05
01-JUL-2028 14:50:00.0000 ET, -2.5047374761966483e+00, +5.5876058838249509e-01, +2.1135463595687436e+00, -1.4476519648066217e-05, +1.5360579407246549e-05, -2.1216836560920568e-05
01-JUL-2028 15:00:00.0000 ET, -2.5133875103231005e+00, +5.6796744656817166e-01, +2.1007850048091243e+00, -1.4356854079013224e-05, +1.5328878341741536e-05, -2.1320906955114904e-05
01-JUL-2028 15:10:00.0000 ET, -2.5219656138609254e+00, +5.7715515957263541e-01, +2.0879613976607829e+00, -1.4236751582020097e-05, +1.5296762299874717e-05, -2.1424343993706441e-05
01-JUL-2028 15:20:00.0000 ET, -2.5304715254505723e+00, +5.8632347846018051e-01, +2.0750759194136874e+00, -1.4116215027181202e-05, +1.5264231689141469e-05, -2.1527143742307081e-05
01-JUL-2028 15:30:00.0000 ET, -2.5389049858187103e+00, +5.9547215495066519e-01, +2.0621289531703564e+00, -1.3995248093082613e-05, +1.5231287827963873e-05, -2.1629303481877821e-05
01-JUL-2028 15:40:00.0000 ET, -2.5472657377776611e+00, +6.0460094141626675e-01, +2.0491208838481896e+00, -1.3873854239046411e-05, +1.5197931782774799e-05, -2.1730820162188632e-05
01-JUL-2028 15:50:00.0000 ET, -2.5555535262203120e+00, +6.1370959087359189e-01, +2.0360520981872758e+00, -1.3752036958120475e-05, +1.5164164654726149e-05, -2.1831690783749350e-05
01-JUL-2028 16:00:00.0000 ET, -2.5637680981420039e+00, +6.2279785700642076e-01, +2.0229229847174213e+00, -1.3629799750285998e-05, +1.5129987549222443e-05, -2.1931912357124766e-05
01-JUL-2028 16:10:00.0000 ET, -2.5719092026376287e+00, +6.3186549416022331e-01, +2.0097339337627678e+00, -1.3507146128691592e-05, +1.5095401583018970e-05, -2.2031481912461589e-05
01-JUL-2028 16:20:00.0000 ET, -2.5799765909200594e+00, +6.4091225736093360e-01, +1.9964853374141089e+00, -1.3384079624616078e-05, +1.5060407890392809e-05, -2.2130396508472980e-05
01-JUL-2028 16:30:00.0000 ET, -2.5879700163086174e+00, +6.4993790229949733e-01, +1.9831775895470729e+00, -1.3260603672616322e-05, +1.5025007484831059e-05, -2.2228653037410349e-05
01-JUL-2028 16:40:00.0000 ET, -2.5958892342795030e+00, +6.5894218538891502e-01, +1.9698110857406765e+00, -1.3136722139443452e-05, +1.4989201896826629e-05, -2.2326249125609101e-05
01-JUL-2028 16:50:00.0000 ET, -2.6037340024101439e+00, +6.6792486369605086e-01, +1.9563862233694280e+00, -1.3012438229733026e-05, +1.4952991853780669e-05, -2.2423181269008144e-05
01-JUL-2028 17:00:00.0000 ET, -2.6115040804331744e+00, +6.7688569500297202e-01, +1.9429034015157187e+00, -1.2887755698460374e-05, +1.4916378743953132e-05, -2.2519446902532734e-05
01-JUL-2028 17:10:00.0000 ET, -2.6191992302341753e+00, +6.8582443780280977e-01, +1.9293630209718915e+00, -1.2762678097093112e-05, +1.4879363705230739e-05, -2.2615043110785683e-05
01-JUL-2028 17:20:00.0000 ET, -2.6268192158562771e+00, +6.9474085130281926e-01, +1.9157654842332961e+00, -1.2637209028665356e-05, +1.4841947934268694e-05, -2.2709967066531495e-05
01-JUL-2028 17:30:00.0000 ET, -2.6343638034970929e+00, +7.0363469541765156e-01, +1.9021111955059460e+00, -1.2511352104418407e-05, +1.4804132633605053e-05, -2.2804215955270871e-05
01-JUL-2028 17:40:00.0000 ET, -2.6418327615360337e+00, +7.1250573080118285e-01, +1.8884005606572736e+00, -1.2385110952508934e-05, +1.4765919022963982e-05, -2.2897786992265197e-05
01-JUL-2028 17:50:00.0000 ET, -2.6492258605272156e+00, +7.2135371883525856e-01, +1.8746339872296964e+00, -1.2258489228776777e-05, +1.4727308353210197e-05, -2.2990677443431100e-05
01-JUL-2028 18:00:00.0000 ET, -2.6565428732100060e+00, +7.3017842164030000e-01, +1.8608118844225516e+00, -1.2131490787566476e-05, +1.4688302128340941e-05, -2.3082884958626267e-05
01-JUL-2028 18:10:00.0000 ET, -2.6637835745047309e+00, +7.3897960206695634e-01, +1.8469346631020978e+00, -1.2004118549703549e-05, +1.4648900638747528e-05, -2.3174405374989414e-05
01-JUL-2028 18:20:00.0000 ET, -2.6709477415540741e+00, +7.4775702374727571e-01, +1.8330027357219763e+00, -1.1876376977450955e-05, +1.4609106166230963e-05, -2.3265237515010367e-05
01-JUL-2028 18:30:00.0000 ET, -2.6780351536907481e+00, +7.5651045105037440e-01, +1.8190165163866934e+00, -1.1748269469917642e-05, +1.4568919612039005e-05, -2.3355378139657152e-05
01-JUL-2028 18:40:00.0000 ET, -2.6850455924679379e+00, +7.6523964911882247e-01, +1.8049764207948602e+00, -1.1619799716776630e-05, +1.4528342249138342e-05, -2.3444824570763121e-05
01-JUL-2028 18:50:00.0000 ET, -2.6919788416460864e+00, +7.7394438384976239e-01, +1.7908828662637417e+00, -1.1490971437819504e-05, +1.4487375386105762e-05, -2.3533574189191751e-05
01-JUL-2028 19:00:00.0000 ET, -2.6988346872312707e+00, +7.8262442194210502e-01, +1.7767362716556516e+00, -1.1361788348240417e-05, +1.4446020321632054e-05, -2.3621624366166715e-05
01-JUL-2028 19:10:00.0000 ET, -2.7056129174439882e+00, +7.9127953085288993e-01, +1.7625370574412087e+00, -1.1232254162327147e-05, +1.4404278348041866e-05, -2.3708972467101407e-05
01-JUL-2028 19:20:00.0000 ET, -2.7123133227548659e+00, +7.9990947884265351e-01, +1.7482856456265738e+00, -1.1102372619843712e-05, +1.4362150787854150e-05, -2.3795615909123363e-05
01-JUL-2028 19:30:00.0000 ET, -2.7189356958804982e+00, +8.0851403496695129e-01, +1.7339824597638647e+00, -1.0972147391310302e-05, +1.4319638861781803e-05, -2.3881551952805246e-05
01-JUL-2028 19:40:00.0000 ET, -2.7254798317831139e+00, +8.1709296907377826e-01, +1.7196279249516455e+00, -1.0841582513474722e-05, +1.4276744299854797e-05, -2.3966778670986564e-05
01-JUL-2028 19:50:00.0000 ET, -2.7319455276895406e+00, +8.2564605182617123e-01, +1.7052224677974070e+00, -1.0710681475571716e-05, +1.4233468059810175e-05, -2.4051292917836587e-05
01-JUL-2028 20:00:00.0000 ET, -2.7383325830908229e+00, +8.3417305470016290e-01, +1.6907665164166099e+00, -1.0579448128918710e-05, +1.4189811601745668e-05, -2.4135092347623857e-05
01-JUL-2028 20:10:00.0000 ET, -2.7446407997456816e+00, +8.4267374998619804e-01, +1.6762605004281257e+00, -1.0447886287670790e-05, +1.4145776330514958e-05, -2.4218174533598844e-05
01-JUL-2028 20:20:00.0000 ET, -2.7508699816951752e+00, +8.5114791080747398e-01, +1.6617048509216237e+00, -1.0315999743328875e-05, +1.4101363614121178e-05, -2.4300536995121988e-05
01-JUL-2028 20:30:00.0000 ET, -2.7570199352591338e+00, +8.5959531111220544e-01, +1.6471000004668110e+00, -1.0183792306895711e-05, +1.4056574843954219e-05, -2.4382177294292428e-05
01-JUL-2028 20:40:00.0000 ET, -2.7630904690513720e+00, +8.6801572569288332e-01, +1.6324463830791536e+00, -1.0051267807364656e-05, +1.4011411433564156e-05, -2.4463093034989556e-05
01-JUL-2028 20:50:00.0000 ET, -2.7690813939760228e+00, +8.7640893017846411e-01, +1.6177444342291567e+00, -9.9184300540599841e-06, +1.3965874761910475e-05, -2.4543281768829852e-05
