# Apophis->SpacecraftY in EME2000 (km, km/sec)
# columns: epoch, x, y, z, dx, dy, dz
01-JUL-2028 11:50:00.0000 ET, -8.8127288587570440e-01, +1.6163791605223177e-01, +8.2820456155623845e-01, -1.6895639871684701e-05, +2.3333896830055977e-05, -3.6922078746854547e-05
01-JUL-2028 12:00:00.0000 ET, -8.9114978684307433e-01, +1.7558583743700984e-01, +8.0580683306393674e-01, -1.6023587522440799e-05, +2.3156491033147126e-05, -3.7735274314700794e-05
01-JUL-2028 12:10:00.0000 ET, -9.0049663686594306e-01, +1.8942244669855801e-01, +7.8292439401832392e-01, -1.5128765155103953e-05, +2.2962791841651051e-05, -3.8537660316715051e-05
01-JUL-2028 12:20:00.0000 ET, -9.0929970586780973e-01, +2.0313785051230249e-01, +7.5956395052306602e-01, -1.4210947251512131e-05, +2.2752406609798449e-05, -3.9328495761415021e-05
01-JUL-2028 12:30:00.0000 ET, -9.1754513107760249e-01, +2.1672191693432019e-01, +7.3573266508810309e-01, -1.3269917257123288e-05, +2.2524932570509866e-05, -4.0106999902117402e-05
01-JUL-2028 12:40:00.0000 ET, -9.2521892291401786e-01, +2.3016426936757006e-01, +7.1143818110200863e-01, -1.2305469375661653e-05, +2.2279957065766585e-05, -4.0872350279533200e-05
01-JUL-2028 12:50:00.0000 ET, -9.3230697204635982e-01, +2.4345428074175191e-01, +6.8668864842467869e-01, -1.1317410584097149e-05, +2.2017057901332921e-05, -4.1623680776586787e-05
01-JUL-2028 13:00:00.0000 ET, -9.3879505771051652e-01, +2.5658106791936297e-01, +6.6149275017666487e-01, -1.0305562849900556e-05, +2.1735803802787484e-05, -4.2360079652536846e-05
01-JUL-2028 13:10:00.0000 ET, -9.4466885741879814e-01, +2.6953348640915298e-01, +6.3585973070931523e-01, -9.2697655453465894e-06, +2.1435754961817102e-05, -4.3080587536021795e-05
01-JUL-2028 13:20:00.0000 ET, -9.4991395818365032e-01, +2.8230012543943039e-01, +6.0979942478712146e-01, -8.2098780971523927e-06, +2.1116463713393011e-05, -4.3784195428293637e-05
01-JUL-2028 13:30:00.0000 ET, -9.5451586940358291e-01, +2.9486930347735796e-01, +5.8332228796636942e-01, -7.1257828737920178e-06, +2.0777475344223175e-05, -4.4469842715209190e-05
01-JUL-2028 13:40:00.0000 ET, -9.5846003752890108e-01, +3.0722906423607332e-01, +5.5643942822446757e-01, -6.0173882059285104e-06, +2.0418328859708359e-05, -4.5136414890826890e-05
01-JUL-2028 13:50:00.0000 ET, -9.6173186272261479e-01, +3.1936717333781761e-01, +5.2916263870630509e-01, -4.8846320264700115e-06, +2.0038558428798890e-05, -4.5782742161581963e-05
01-JUL-2028 14:00:00.0000 ET, -9.6431671760408499e-01, +3.3127111561964528e-01, +5.0150443174093229e-01, -3.7274852995117464e-06, +1.9637694262987207e-05, -4.6407596898067267e-05
01-JUL-2028 14:10:00.0000 ET, -9.6619996831976696e-01, +3.4292809329179663e-01, +4.7347807392650121e-01, -2.5459561419982286e-06, +1.9215264266367342e-05, -4.7009692106508243e-05
01-JUL-2028 14:20:00.0000 ET, -9.6736699809029603e-01, +3.5432502500719454e-01, +4.4509762233740169e-01, -1.3400940966732047e-06, +1.8770795648090749e-05, -4.7587679600533804e-05
01-JUL-2028 14:30:00.0000 ET, -9.6780323343822838e-01, +3.6544854600169185e-01, +4.1637796172335173e-01, -1.0999476226614382e-07, +1.8303816799984458e-05, -4.8140148364416791e-05
01-JUL-2028 14:40:00.0000 ET, -9.6749417329871545e-01, +3.7628500942527854e-01, +3.8733484266869056e-01, +1.1441952252676073e-06, +1.7813859431443903e-05, -4.8665623097605070e-05
01-JUL-2028 14:50:00.0000 ET, -9.6642542122471331e-01, +3.8682048904347521e-01, +3.5798492053958414e-01, +2.4222728602635728e-06, +1.7300460964264542e-05, -4.9162562948675375e-05
01-JUL-2028 15:00:00.0000 ET, -9.6458272090085706e-01, +3.9704078345910165e-01, +3.2834579512484957e-01, +3.7239730734575459e-06, +1.6763167196556593e-05, -4.9629360449312130e-05
01-JUL-2028 15:10:00.0000 ET, -9.6195199519370944e-01, +4.0693142204956789e-01, +2.9843605077806251e-01, +5.0489625867395240e-06, +1.6201535543094418e-05, -5.0064341318534288e-05
01-JUL-2028 15:20:00.0000 ET, -9.5851938895320887e-01, +4.1647767279391257e-01, +2.6827529690350049e-01, +6.3968336237955926e-06, +1.5615137859585291e-05, -5.0465763003441393e-05
01-JUL-2028 15:30:00.0000 ET, -9.5427131580476332e-01, +4.2566455223796273e-01, +2.3788420847040617e-01, +7.7670969106073384e-06, +1.5003564709636612e-05, -5.0831815970377497e-05
01-JUL-2028 15:40:00.0000 ET, -9.4919450914405823e-01, +4.3447683778451851e-01, +2.0728456635941950e-01, +9.1591745750996120e-06, +1.4366429156118407e-05, -5.1160623643223426e-05
01-JUL-2028 15:50:00.0000 ET, -9.4327607755357890e-01, +4.4289908255845289e-01, +1.7649929719060065e-01, +1.0572392577529405e-05, +1.3703371332634325e-05, -5.1450243720882326e-05
01-JUL-2028 16:00:00.0000 ET, -9.3650356485259301e-01, +4.5091563310493377e-01, +1.4555251224968013e-01, +1.2005972832365747e-05, +1.3014063358758674e-05, -5.1698669973402249e-05
01-JUL-2028 16:10:00.0000 ET, -9.2886501496297635e-01, +4.5851065016598969e-01, +1.1446954511991514e-01, +1.3459025025984421e-05, +1.2298214707077714e-05, -5.1903834804493464e-05
01-JUL-2028 16:20:00.0000 ET, -9.2034904176823207e-01, +4.6566813281815911e-01, +8.3276987521814838e-02, +1.4930538175168554e-05, +1.1555578025526276e-05, -5.2063612655018703e-05
01-JUL-2028 16:30:00.0000 ET, -9.1094490410225060e-01, +4.7237194623568435e-01, +5.2002722851278549e-02, +1.6419371969739322e-05, +1.0785955398976484e-05, -5.2175824268716766e-05
01-JUL-2028 16:40:00.0000 ET, -9.0064258596742686e-01, +4.7860585337896522e-01, +2.0675956762086639e-02, +1.7924248025376465e-05, +9.9892052204101205e-06, -5.2238242442819750e-05
01-JUL-2028 16:50:00.0000 ET, -8.8943288205797588e-01, +4.8435355085502252e-01, -1.0672755758318497e-02, +1.9443740953320170e-05, +9.1652491745711024e-06, -5.2248597841191366e-05
01-JUL-2028 17:00:00.0000 ET, -8.7730748857149221e-01, +4.8959870927039140e-01, -4.2011487694504357e-02, +2.0976269657933041e-05, +8.3140801753778660e-06, -5.2204587639186535e-05
