v  -3.404630e-01   8.369410e-01  -1.026600e-02
v  -1.031756e+00   4.296730e-01  -1.028000e-02
v   3.366430e-01  -7.994930e-01  -1.027600e-02
v  -3.179760e-01  -7.912610e-01  -1.030500e-02
v  -8.777060e-01  -3.674770e-01  -1.026400e-02
v   3.370570e-01   7.938980e-01  -1.025000e-02
v   1.045707e+00   4.282250e-01  -1.025500e-02
v   7.495990e-01   1.770370e-01   1.067604e+00
v  -5.804210e-01  -1.457390e-01   1.021467e+00
v   1.971080e-01   7.818460e-01  -1.100279e+00
v  -1.803560e-01   7.695010e-01  -1.096343e+00
v   8.011200e-01  -1.953280e-01   1.082673e+00
v  -8.484510e-01  -2.084350e-01  -1.121221e+00
v  -1.260610e-01   5.397330e-01   1.008997e+00
v   7.435230e-01  -1.796980e-01  -1.086223e+00
v   6.663000e-03  -5.667290e-01   1.046567e+00
v  -6.069480e-01  -1.318000e-03   1.060434e+00
v  -8.771050e-01  -1.352000e-03  -1.162126e+00
v   6.822000e-03  -8.521280e-01  -1.151489e+00
v   6.543000e-03   5.560620e-01   1.045218e+00
v   7.872560e-01  -1.375000e-03  -1.131042e+00
v   8.193060e-01  -1.358000e-03   1.120117e+00
v   6.766000e-03   7.813980e-01  -1.131548e+00
v  -4.747670e-01   6.707440e-01   2.818420e-01
v   8.035660e-01  -5.639880e-01  -3.121480e-01
v   7.540290e-01   5.164510e-01   2.875610e-01
v  -7.145240e-01  -5.118610e-01   2.854260e-01
v   6.037180e-01   8.398980e-01  -3.159130e-01
v  -7.511280e-01  -5.390010e-01  -3.089940e-01
v   7.990820e-01  -5.645870e-01   2.913020e-01
v  -5.691620e-01   8.088170e-01  -3.134180e-01
v  -1.542100e-01   1.594600e-01  -1.852609e+00
v  -2.026110e-01  -2.049450e-01  -1.950720e+00
v   2.868590e-01   2.786940e-01   2.070744e+00
v  -3.512200e-01  -3.588920e-01   2.226797e+00
v   1.597780e-01   1.547190e-01  -1.836159e+00
v  -3.401320e-01   3.466130e-01   2.203687e+00
v   2.993150e-01  -2.953000e-01   2.094463e+00
v   2.124200e-01  -2.065830e-01  -1.942417e+00
v   1.831190e-01  -4.929240e-01   1.180662e+00
v  -6.872530e-01   2.440990e-01  -1.276826e+00
v  -2.514200e-01  -7.325900e-01  -1.290816e+00
v  -1.785930e-01  -5.160660e-01   1.189898e+00
v   2.024780e-01   5.533780e-01   1.202439e+00
v   6.888020e-01   2.390760e-01  -1.272229e+00
v  -5.787350e-01   2.029210e-01   1.214627e+00
v   2.723450e-01  -7.575060e-01  -1.299142e+00
v  -3.626000e-01   4.501120e-01   7.583530e-01
v   6.418000e-01  -5.194930e-01  -8.264000e-01
v  -7.501920e-01  -6.176790e-01  -8.580110e-01
v   6.386960e-01  -5.237490e-01   8.052830e-01
v  -6.034090e-01   7.444980e-01  -8.555030e-01
v   6.169420e-01   7.458780e-01  -8.555890e-01
v   5.816940e-01   4.649390e-01   7.901550e-01
v  -5.107530e-01  -4.220290e-01   7.752660e-01
v   1.102364e+00   1.527740e-01  -2.996410e-01
v  -1.094508e+00   1.527120e-01  -2.999510e-01
v  -1.092210e-01  -8.278580e-01  -2.825440e-01
v   1.329360e-01  -9.025960e-01  -2.871720e-01
v   1.144620e-01  -7.657190e-01   2.582250e-01
v  -9.998200e-02  -7.620600e-01   2.578360e-01
v   1.120310e-01   7.433010e-01   2.570970e-01
v  -1.065092e+00   1.504480e-01   2.775620e-01
v   9.336840e-01  -5.100580e-01   1.514920e-01
v  -4.623420e-01   8.526700e-01  -1.690940e-01
v   4.682640e-01   8.410510e-01  -1.685850e-01
v  -8.164290e-01  -4.526380e-01  -1.678370e-01
v  -4.194090e-01   7.718240e-01   1.454190e-01
v   9.339570e-01  -5.106440e-01  -1.720360e-01
v   8.863330e-01   4.790660e-01   1.496030e-01
v  -8.273530e-01  -4.574780e-01   1.477640e-01
v  -1.089354e+00   3.007100e-01  -1.647010e-01
v   2.196360e-01  -7.745810e-01   1.330970e-01
v  -2.143110e-01  -8.049780e-01  -1.546560e-01
v   2.436820e-01  -8.594320e-01  -1.565750e-01
v   1.086990e+00   2.951920e-01  -1.641250e-01
v  -2.113980e-01  -7.922010e-01   1.337390e-01
v  -3.652970e-01  -1.258000e-03   2.468761e+00
v   2.379480e-01  -1.269000e-03   2.291177e+00
v   7.058000e-03  -3.452030e-01   2.465272e+00
v   6.748000e-03   2.586730e-01   2.287064e+00
v  -6.921700e-01  -1.326000e-03   1.813754e+00
v  -5.004390e-01   1.960440e-01   1.892649e+00
v  -6.582350e-01  -2.791830e-01   2.047805e+00
v   6.737000e-03  -5.306210e-01   1.701034e+00
v  -1.038082e+00   2.912160e-01   1.385210e-01
v   1.373100e-01   1.294190e-01   2.313203e+00
v  -9.505920e-01   2.726530e-01  -9.438850e-01
v  -2.645050e-01  -8.769030e-01  -9.281060e-01
v   6.812000e-03   5.813670e-01   1.717801e+00
v   2.707770e-01  -8.709110e-01  -9.255380e-01
v  -6.828000e-01   6.600130e-01   2.428500e-01
v   1.671040e-01  -1.620890e-01   2.390037e+00
v  -1.998890e-01  -2.088600e-01   2.461988e+00
v  -7.592510e-01  -2.937590e-01   1.680575e+00
v  -9.515140e-01   4.331610e-01  -8.211400e-01
v  -1.822330e-01   1.881410e-01   2.407556e+00
v   1.887680e-01  -4.587190e-01   1.837813e+00
v  -6.044120e-01   2.220040e-01   1.580982e+00
v  -2.284180e-01  -5.142220e-01   1.893703e+00
v  -2.340730e-01  -5.222330e-01   1.547799e+00
v  -4.172230e-01  -4.220860e-01   1.998625e+00
v  -4.064520e-01  -8.430790e-01  -8.107580e-01
v   4.027600e-01  -8.400540e-01  -8.027550e-01
v  -3.511280e-01   3.587450e-01   1.906827e+00
v  -7.946030e-01   6.367600e-01  -7.984680e-01
v  -2.269820e-01   5.693920e-01   1.566547e+00
v   2.276420e-01   5.134580e-01   1.895303e+00
v  -2.183630e-01   4.920150e-01   1.866834e+00
v   6.690120e-01  -7.086970e-01   2.476090e-01
v  -6.148050e-01   2.676900e-01   7.260170e-01
v  -2.703050e-01  -8.372970e-01  -1.110617e+00
v   5.509460e-01  -1.348000e-03   1.683097e+00
v  -7.972210e-01   7.401720e-01  -2.847700e-01
v   2.722970e-01  -8.193220e-01  -1.104326e+00
v  -7.373290e-01  -2.995270e-01   1.889277e+00
v  -5.446070e-01   2.075700e-01   1.735751e+00
v   8.549610e-01   2.730740e-01  -9.230910e-01
v   2.061430e-01   7.867290e-01   1.269280e-01
v   7.004960e-01  -7.507140e-01  -2.755190e-01
v   8.009820e-01   7.320880e-01  -2.854990e-01
v   8.645800e-01   4.051810e-01  -8.086380e-01
v   6.007880e-01   6.349960e-01   2.430830e-01
v   2.163640e-01  -5.860080e-01  -1.582649e+00
v   6.669000e-03  -5.504660e-01  -1.680458e+00
v  -5.319920e-01  -1.393000e-03  -1.652478e+00
v   2.164840e-01   5.557010e-01   1.549224e+00
v  -8.181680e-01   2.655840e-01  -1.106679e+00
v  -5.906930e-01  -2.008710e-01  -1.587600e+00
v  -1.845460e-01  -5.676880e-01  -1.565817e+00
v  -5.185440e-01   1.568180e-01  -1.534373e+00
v  -5.883850e-01  -7.689010e-01  -8.029040e-01
v  -6.379950e-01   2.104170e-01   1.403264e+00
v   7.941240e-01   6.144150e-01  -7.990670e-01
v  -5.989470e-01  -6.531260e-01  -2.722720e-01
v  -6.109700e-01   1.617180e-01   8.393560e-01
v   4.863540e-01   1.926190e-01   1.509167e+00
v  -1.067043e+00   4.005850e-01  -3.068070e-01
v  -5.470710e-01  -5.984810e-01   2.421440e-01
v   3.033730e-01  -6.160700e-01   7.376780e-01
v   4.679500e-01  -1.878540e-01   1.495320e+00
v   5.580500e-01  -7.052100e-01  -7.835460e-01
v  -9.465800e-01  -2.081310e-01  -9.187600e-01
v  -2.121280e-01   9.139390e-01  -5.063090e-01
v  -5.270380e-01  -1.981420e-01   2.248966e+00
v   1.935490e-01  -4.614600e-01   1.493826e+00
v  -6.322730e-01   8.117450e-01  -5.827630e-01
v   6.518000e-03   4.612050e-01  -1.615088e+00
v   5.642590e-01  -2.277390e-01  -1.580670e+00
v  -1.017039e+00   5.658480e-01  -5.809440e-01
v  -6.697580e-01  -7.169700e-02   1.242432e+00
v  -5.975770e-01  -5.876620e-01  -1.201916e+00
v  -1.007801e+00  -2.030540e-01   4.920840e-01
v  -1.794330e-01  -4.452180e-01   2.139335e+00
